"","id","name","genres","group","n_edges","bio","top_track_id","top_track_name","top_track_preview_url","image"
"16","5me0Irg2ANcsgc93uaYrpb","The Notorious B.I.G.","dirty south rap, east coast hip hop, gangster rap, hardcore hip hop, hip hop, hip pop, pop rap, rap, southern hip hop","initial",22,"Christopher George Latore Wallace (May 21, 1972 – March 9,  1997), also known as Biggie Smalls (after a stylish gangster in 1975’s Let’s Do it Again) and Frank White (from the film King of New York), but best known as The Notorious B.I.G. (Business Instead of Game and, since his death, Books Instead of Guns), was a popular Brooklyn-born rapper of the mid-1990s.

His career was overshadowed by the Bad Boy/Death Row Records feud during his life, but following his untimely death in 1997, The Notorious B. <a href=""https://www.last.fm/music/The+Notorious+B.I.G."">Read more on Last.fm</a>","6HTJZ0TQJVMSKkUGzAOe2h","Old Thing Back (feat. Ja Rule and Ralph Tresvant)","https://p.scdn.co/mp3-preview/5ccc16c87a984758a4c0db58ef82c739f24929eb","https://i.scdn.co/image/fc074d287739cca12a89c76fd338ff7d4aa4acee"
"17","5NDMothbpdpq2xHqSjrrWn","Faith Evans","dance pop, hip pop, neo soul, new jack swing, pop christmas, quiet storm, r&b, soul, soul christmas, urban contemporary","initial",27,"Faith Renée Evans (born June 10, 1973) is an American singer-songwriter, record producer, actress and author. Born in Coral Gables, Florida and raised in Newark, New Jersey, Evans moved to Los Angeles in 1993 for a career in music business. After working as a backing vocalist for Al B. Sure, she became the first female artist to be signed to Sean ""P. Diddy"" Combs' Bad Boy Records label in 1994, on which she released three platinum-certified studio albums between the years of 1995 and 2001. <a href=""https://www.last.fm/music/Faith+Evans"">Read more on Last.fm</a>","1yy2DlSDtEt90d54rPDPXz","I'll Be Missing You (feat. Faith Evans & 112)","https://p.scdn.co/mp3-preview/af96792ff706c7b87a5f192b2d82b54317543a06","https://i.scdn.co/image/e9ac2928c51b466384741799da29e65ec497018e"
"18","7ypgj95aGInvJMJbMv78wB","Jade","new jack swing, urban contemporary","initial",20,"The are more than one band under the name ""Jade""

1) Jade were an English folk rock band founded in 1970 by Dave Waite & Marianne Segal who had been performing as a folk duo since the mid 1960s. In the United States the group was known as Marianne Segal and Silver Jade. Jade consisted of Segal (songwriter, vocals, guitar, percussion), Waite (guitar, banjo, bass and vocals) and Rod Edwards (keyboards, bass and vocals).

Their album Fly On Strangewings (DJLPS 407) was recorded in March 1970, at Trident Studios, Soho, London. <a href=""https://www.last.fm/music/Jade"">Read more on Last.fm</a>","7tsRp7QKUBp6hc9bth0h7x","Don't Walk Away","https://p.scdn.co/mp3-preview/cf3f2976e43742ca2208af7f85da65be8060d93e","https://i.scdn.co/image/e9a57345fa41299b315a7c119894f4f4385f9df5"
"19","7vWlb4pM85jCHvV771qZZW","Tony! Toni! Toné!","funk, hip pop, neo soul, new jack swing, quiet storm, r&b, soul christmas, urban contemporary","initial",31,"Tony! Toni! Toné! is a new jack swing/R&B group from Oakland, California, popular during the late 1980s and early to mid 1990s. During the band's heyday, it was composed of D'wayne Wiggins on lead vocals and guitar, his brother Raphael Saadiq (born Charlie Ray Wiggins) on lead vocals and bass, and their cousin Timothy Christian Riley on drums. Other members were Elijah Baker, Carl Wheeler, Randall Wiggins, and Amar Khalil, who is the current lead singer of the group, and Antron Haile. <a href=""https://www.last.fm/music/+noredirect/Tony%21+Toni%21+Ton%C3%A9%21"">Read more on Last.fm</a>","4cRR2gUTOerkUOW5iZpm91","Feels Good","https://p.scdn.co/mp3-preview/4710aabcc8ad45f98745406ec409c61fdd32487f","https://i.scdn.co/image/d610fd0d91263f3e168926062b0339bd3fa79881"
"20","6O74knDqdv3XaWtkII7Xjp","Boyz II Men","boy band, dance pop, hip pop, motown, neo soul, new jack swing, pop christmas, quiet storm, r&b, soul, soul christmas, urban contemporary","initial",29,"Boyz II Men is an American R&B/soul singing group from Philadelphia, Pennsylvania. Founded in 1988 as a quintet, Boyz II Men found fame as a quartet, with members Wanya Morris, Michael McCary, Shawn Stockman, and Nathan Morris, on Motown Records during the early 1990s.

Based on sales, Boyz II Men is one of the most successful R&B groups of all time, having recorded five #1 pop hits between 1992 and 1997. They have since topped sales of 25 million records. <a href=""https://www.last.fm/music/Boyz+II+Men"">Read more on Last.fm</a>","7ySbfLwdCwl1EM0zNCJZ38","One Sweet Day","https://p.scdn.co/mp3-preview/8df74dd38c5d1ada2b22ca0e74d8a5c94dea4d2f","https://i.scdn.co/image/db9713492df7fdf105b12cf2833d273797421c48"
"21","2Jx83ahWYDsBg4KFjk1qXM","Today","new jack swing, urban contemporary","initial",20,"Today was formed in 1988 as Motown's attempt at promoting a new Four Tops. The group comprised Frederick Lee ""Big Bub"" Drakeford, Larry Singletary, Wesley Adams, and Larry McCain, childhood friends from Englewood, New Jersey.

The group started in 1984 as The Gents and comprised Drakeford, McCain, William McNeir, Ronald Scruggs, and Bernard Belle. During an anti-drug benefit, the group received a meeting with the producer Teddy Riley who renamed the group Today and melded them into the current lineup. <a href=""https://www.last.fm/music/Today"">Read more on Last.fm</a>","4EmdSvY5pvzu9COEtPOiR0","Why You Get Funky On Me - From ""House Party"" Soundtrack","https://p.scdn.co/mp3-preview/4ecccfc6e6c130250fd8baa26cae0bd0543ddda3","https://i.scdn.co/image/bfa46d6413606af0de38f3ee7611f8d13a7cbefd"
"22","2Xu7q46Hf02xOoEIm4E1Qs","Big Pun","crunk, dirty south rap, east coast hip hop, gangster rap, hardcore hip hop, hip hop, hip pop, pop rap, rap, southern hip hop","initial",22,"Christopher Rios (November 9, 1971 - February 7, 2000), better known as Big Pun or Big Punisher, was a Puerto Rican American rapper who emerged from the underground rap scene in The Bronx in the late 1990s. He first appeared on albums from The Beatnuts on the track ""Off the Books"" and on Fat Joe's second album Jealous One's Envy, on the track ""Watch Out"", prior to signing to Loud Records as a solo artist. Big Pun's career was cut short in 2000 at age 28 by a fatal heart attack due to his obesity. <a href=""https://www.last.fm/music/+noredirect/Big+Pun"">Read more on Last.fm</a>","2ntj6zoYOXfdQDzxo2kHrD","Still Not a Player","https://p.scdn.co/mp3-preview/6c89d99b465483c7b403067869855dfd14f51ffa","https://i.scdn.co/image/65b7400a4fa96391e702edf11ea796547fa82f0f"
"23","3zTOe1BtyTkwNvYZOxXktX","Joe","dance pop, hip pop, neo soul, new jack swing, quiet storm, r&b, soul christmas, urban contemporary","initial",25,"1. American R'n'B artist
2. Experimental dubstep producer, releasing mind-boggling 12’s on Ramadanman, BenUFO and Pangaea’s Hessle Audio, Untold's Hemlock and Appleblim’s Apple Pips labels since 2009.

1.) Joe was born on the 5th July 1972 and is a native of Cuthbert, Georgia and later moved to Opelika, Alabama. The son of two preachers, Joe spent much time in church singing, playing guitar, and even directing the choir. He was influenced in his early career by gospel performers such as: The Winans <a href=""https://www.last.fm/music/Joe"">Read more on Last.fm</a>","1m2xMsxbtxv21Brome189p","I Wanna Know","https://p.scdn.co/mp3-preview/2edf856cc617c86cbd1eccf339824bce05d9727f","https://i.scdn.co/image/2fc2f962dfceda3da01acf219ddcfe910e29c550"
"24","5aEWnrN8h3MhuFUPRfaVuy","Case","hip pop, neo soul, new jack swing, quiet storm, r&b, urban contemporary","initial",23,"There are at least two artists known as Case.  

1) an R&B performer from New York

2) a British Punk/Ska/Oi! band formed originally in the early 1980's, recently re-formed (Summer 2011).
http://www.aintgonnadance.info/case/

3) rapper, artist, skateboarder and drummer / hip-hop/rap from San Francisco



1) Case Woodard was born in New York City and was signed to Def Soul records. He first started working in the R&B industry as a backup singer, working with big name R&B artists like Usher. <a href=""https://www.last.fm/music/Case"">Read more on Last.fm</a>","4HDocpXZ4hk3Alhlow5kW5","Touch Me Tease Me","https://p.scdn.co/mp3-preview/1f50278e893a919839ebf236b3016cf2e4ff56ec","https://i.scdn.co/image/c2aa7fa446a407c25b2ac79d3311699e784040f1"
"25","1XkoF8ryArs86LZvFOkbyr","Mary J. Blige","dance pop, hip hop, hip pop, neo soul, new jack swing, pop, pop christmas, pop rap, quiet storm, r&b, soul, soul christmas, urban contemporary","initial",29,"Mary Jane Blige (born January 11, 1971 in Bronx, New York, United States), spent the first few years of her life in Savannah, GA, before moving with her mother and older sister to the Schlobam housing projects in Yonkers, New York). Some of her best known songs are Real Love, No More Drama, Family Affair, Be Without You, I'm goin' down, One, Work that, Mr. Wrong, As, Therapy, Right Now; the latest two included on her thirteenth studio album, ""The London Sessions"" released in 2014. <a href=""https://www.last.fm/music/Mary+J.+Blige"">Read more on Last.fm</a>","3aw9iWUQ3VrPQltgwvN9Xu","Family Affair","https://p.scdn.co/mp3-preview/8f5b44a0d3166c932e2c2662638311ae75363ae3","https://i.scdn.co/image/5e22636b34d287b21c93d64d64bc625aec467ad3"
"26","1wvlC6NwleHt1iRD6d5X2C","Foxy Brown","dirty south rap, east coast hip hop, gangster rap, hardcore hip hop, hip hop, hip pop, pop rap, r&b, rap, southern hip hop","initial",21,"Foxy Brown (born Inga Marchand on September 6, 1978 in Brooklyn, New York) is an American rapper of Trinidadian - Afro-Asian descent known for her solo work as well as numerous collaborations and a brief stint as part of hip-hop supergroup The Firm. Brown has faced many obstacles during her rise to fame, including feuds with other rappers, personal tragedy and run-ins with the law, thus being labeled as one of the more controversial female rappers. <a href=""https://www.last.fm/music/Foxy+Brown"">Read more on Last.fm</a>","6Ag4SYLUGFdnJrCwUIb4mT","I'll Be","https://p.scdn.co/mp3-preview/40bdc3b2bc3ebaa479469c732e5e8d0eda1a3d8f","https://i.scdn.co/image/6fb90f1d7b941243a4f3837b952a30165f3767b8"
"27","3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","dance pop, funk rock, mellow gold, pop, pop christmas, pop rap, r&b, soft rock, urban contemporary","initial",21,"Michael Joseph Jackson (born August 29, 1958 in Gary, Indiana, died June 25, 2009 in Los Angeles, California), often referred to as The King of Pop, is the biggest-selling solo artist of all time, with over 750,000,000 sales. Jackson is an inductee of the Songwriters Hall of Fame, and double inductee to the Rock & Roll Hall of Fame. His awards include 8 Guinness World Records, 13 Grammy Awards, and 26 Billboard Awards. He is also credited for popularizing many physically complicated dance moves <a href=""https://www.last.fm/music/Michael+Jackson"">Read more on Last.fm</a>","5ChkMS8OtdzJeqyybCc9R5","Billie Jean - Single Version","https://p.scdn.co/mp3-preview/4eb779428d40d579f14d12a9daf98fc66c7d0be4","https://i.scdn.co/image/fac97e0681f7b594b761768ee229c9825bdb7ab4"
"28","4qwGe91Bz9K2T8jXTZ815W","Janet Jackson","dance pop, hip pop, motown, neo soul, new jack swing, pop, pop rap, quiet storm, r&b, soul, urban contemporary","initial",26,"Janet Damita Jo Jackson (born May 16, 1966 in Gary, Indiana, United States) is a Grammy award-winning, and Golden Globe and Academy Award-nominated American singer, songwriter, record producer, dancer, and actress. 

The youngest of the Jackson family, she initially stepped into the limelight in the family's 1974 Las Vegas production, 1976 television show, and later on her own as a television actress. At age sixteen in 1982, she signed a recording contract with A&M <a href=""https://www.last.fm/music/Janet+Jackson"">Read more on Last.fm</a>","29rQJydAlO0uMyWvRIZxQg","That's The Way Love Goes","https://p.scdn.co/mp3-preview/68969e0bc964398309acb927a792947a20e61bc0","https://i.scdn.co/image/5546c6243c4842c27ba2170288961c9b9bf4bc55"
"29","6dQgkiJm1fRkcqKOvPzysr","Brownstone","hip pop, neo soul, new jack swing, quiet storm, r&b, urban contemporary","initial",32,"Brownstone was a Grammy Award nominated female R&B group popular during the mid-1990s. They are best known for the 1995 hit single, ""If You Love Me"". They also had some success with the singles ""Grapevyne"", and ""I Can't Tell You Why"", a song originally recorded by the Eagles.

The three original members of Brownstone were Nicole ""Nicci"" Gilbert, Charmayne ""Maxee"" Maxwell and Monica ""Mimi"" Doby. The group was founded in Los Angeles after the three singers met each other after going to different auditions around the city. <a href=""https://www.last.fm/music/Brownstone"">Read more on Last.fm</a>","0BTGqPIW9acmhhUmENkq5r","If You Love Me","https://p.scdn.co/mp3-preview/bad0717422a137dfb5eb0ec9bf0e9aeffe0c2eb2","https://i.scdn.co/image/f9582ce8eb67cd7a3d5badb281fa8720fbbe262a"
"30","6MLDcHrNh4OqxDZAjMt5pt","Ralph Tresvant","new jack swing, quiet storm, r&b, urban contemporary","initial",31,"Ralph Tresvant, aka Rizz (born Ralph Edward Tresvant Jr., on May 16, 1968 in Roxbury, Massachusetts) is an American tenor singer, best known as one of the lead singers in R&B act New Edition.

Tresvant sang lead on many of the New Edition lead singles including ""Candy Girl"", ""Cool It Now"" and ""If It Isn't Love"". Tresvant led the group from 1983 to 1989.

Despite the success of groupmates Bobby Brown, Bell Biv DeVoe, and Johnny Gill, Tresvant was cautious about his own solo career. <a href=""https://www.last.fm/music/Ralph+Tresvant"">Read more on Last.fm</a>","3lRgzwd3g1TewI4zjgbh9V","Sensitivity","https://p.scdn.co/mp3-preview/aa6071a7c24278b1b039092329a28ffb768397e1","https://i.scdn.co/image/1103ebedc9da27f004707d84e75233ab839c3902"
"31","4KHdmkq99PXA6QEJ2lKpA3","Heavy D & The Boyz","east coast hip hop, hip hop, new jack swing, old school hip hop","initial",25,"Heavy D & the Boyz was an American hip hop group led by Heavy D. The Boyz were G-Wiz (born Glen Parrish), ""Trouble"" T. Roy (born Troy Dixon), and DJ Eddie F (born Edward Ferrell). The group maintained a sizable audience in the United States through most of the 1990s.

Heavy D was born Dwight Errington Myers on 24 May 1967 in Jamaica. His family moved to Mount Vernon, New York when he was a young child.

Heavy D & the Boyz were the first group signed to Uptown Records; their debut, Living Large, was released in 1987 (see 1987 in music). <a href=""https://www.last.fm/music/Heavy+D+&+The+Boyz"">Read more on Last.fm</a>","4WHQzXnWyTlE1UOmmxRDOw","Is It Good To You","https://p.scdn.co/mp3-preview/989316293ebbe3d14acbf00c3b69bfcdf3ef477e","https://i.scdn.co/image/a0497feba92a6548af591b3f3d7be86b2db5c4e2"
"32","3RnBzCfr8bQeLQQMGF6IeE","Joe Public","freestyle, new jack swing, urban contemporary","initial",24,"1. Joe Public, Bristol U.K. - Power Pop / Mod / New Wave
Rob Marche (guitar/b.vox)
John Shennan (L.Vox/bass) & Geoff Allsop (Drums)... 
Nick Sheppard joined in the band in 1980 

Because Mr Shennan sang and played bass - Joe public could function as a three piece and the fact that he was a left-handed player giving them a symmetry on stage. 

They did a handful of gigs in and around Bristol and Nick Sheppard (who had been in The Spics with John) joined on guitar. <a href=""https://www.last.fm/music/Joe+Public"">Read more on Last.fm</a>","4ScNzmyZZId9kGK9iXuqjn","Live and Learn","https://p.scdn.co/mp3-preview/016c78e6c5a052e553be1e376050b7f7ec2a786b","https://i.scdn.co/image/9b565f52b5f96333853d73f168ef70aa4427c05a"
"33","5r7mGejWrGSxheAYEIfSwI","Troop","new jack swing, quiet storm, urban contemporary","initial",28,"Troop is an R&B group from Pasadena, California. Troop has had four number one singles and ten top ten singles on the Billboard R&B Charts. They have also completed five albums, which include three certified gold and one certified platinum album.

The group began in the late '80s after they won a televised talent contest that later drew interest from record labels. Troop, consisting of childhood friends Steve Russell, Allen McNeil, John Harreld, Rodney Benford <a href=""https://www.last.fm/music/Troop"">Read more on Last.fm</a>","1b5SISCI3nhthZFcVSLgIF","Spread My Wings","https://p.scdn.co/mp3-preview/f873603a5f70be82cee8f5be2bcd55e5cad5ba20","https://i.scdn.co/image/5b9137af028ccadbc9dc795704140cc6d4c2788c"
