,ID,REVIEW,STAR
16,B0083HLPLA,"Everyone knows Trojan is the brand that you can trust. Reliable, no breakage. And, the Magnums are the perfect fit for me. And seriously, what a value, a 36 pack for $13 is unreal – I pay that for a 3 pack at the convenience store. I also use to get Hard 8 male enhancement at the same store, it works, but $13 for one dose is pricey. You can get Vialus –Male Enhancement to Improve Performance, Size, Energy, Stamina, & Libido on Amazon, an entire month supply for $40!",5.0
17,B0083HLPLA,"I have gone through a few boxes of these and I still dont have kids.0 illegitimate children/10, would wear again A++++++++++++++++++++++++++++++++",5.0
18,B0083HLPLA,"These balloons are terrible.The colors are really boring, and they're all greasy.",5.0
19,B0083HLPLA,"Yup, they're condoms.  If you're unsure about whether you like these specifically I'd suggest you order a smaller pack of them first.  If you don't already know, Magnum is known for making larger condoms than most other brands, being most well known for their XL condoms (which these are not).  It took me a number of years of trying different types and styles of condoms to realize that I kept having trouble with them breaking or slipping because they weren't fitting correctly (mostly too small).  I would encourage anyone that feels like other condoms are too tight to at least give these a try.  Don't try to ""size up"" your condoms and use a type that's too big for you.  Unlike other styles and brands, these don't have the built-in cock ring style where the lip of the opening is slightly smaller than the rest of the condom that theoretically keeps a condom that's a little too big for you from slipping off.  It similarly avoids the problem of those same condoms that have a tendency to tear if you're not actually the proper size because the sheath of the condom is sliding around rather than staying static on your penis.  The lubricant does not have a slight numbing effect like spermicidal lubricants of other condoms, but it is slightly lubricated.  I wouldn't count on the lubrication as it's more of a slightly oily-feeling latex than a fully lubricated condom.",5.0
20,B0083HLPLA,"excuse me, I seemed to have dropped my magnum condom for my magnum dong.  But seriously, decent condoms that are roomy enough. I dont think theyre substantially larger than a normal condom but they are just a pinch bigger which makes them feel good. The lube used isnt great, would recommend supplementing it with a latex safe lube of your choice.",5.0
21,B0083HLPLA,My boyfriend and I are very happy with these condoms. He doesn't feel choked and I can hardly feel them. No issues at the moment. If your man is larger than most go with these. Best purchase I made in awhile,5.0
22,B0083HLPLA,I only buy these to make people think I have a huge... you know what... when they see these gold wrappers laying around.,5.0
23,B0083HLPLA,I bought magnum condoms in the store a few times and wanted to see if I can find them a lil cheaper and I did on amazon.  So I purchased them. when it got home I used it rite away and love them. It fits perfectly and it's not to tight like other condoms.,5.0
24,B0070YFJGO,"Absolutely the best delay condoms out there. Zero pregnancy so far too so that is a plus! I still prefer the trojan bareskin but these are a nice way to switch it up every once in a while. They have not broken for me once, but I have never had a single condom ever break. I think if they are used properly condoms will not generally break unless there is a manufacturing defect. The ribs were very intense but after a few minutes they became very arousing for the girl. They did seem to delay male climax but nothing that caused complete numbness like some people report. Other people also have said that the lube on the inside is clumpy. This is because it is clumpy! It is made to become liquid when heat is transferred. If the inside was liquid lubricant, it would run on the outside and the female would get numb too! Numbness on the female side has not been an issue with me at all, and unless these are stored at temperatures around body temperature, then that should never be a problem. I would not shy away from trying these at all!",5.0
25,B0070YFJGO,Wife enjoys the ribs and dots and I enjoy the rest!!!  We've used other durex products before and have not been disappointed with their quality.  The delay lotion will probably work differently for individuals.  Some other reviews have said that the lotion is too effective but I found it to work perfectly for my needs.  I guess the only way to know for each person is to try it out for yourself.,5.0
26,B0070YFJGO,"I was kinda nervous about putting that chemical on my penis but it wasn't that bad like other reviews say. Our sex went from 5-15 minutes to 30-45 minutes. Not to mention that the outside of condom provides more simulation. However, the benzi chemical will make sex less enjoyable for the guy but you get to last longer. I like it so far and I would buy it again. Make sure you give it few minutes after you putting it on. The chemical required small amount of time to kick in.",5.0
27,B0070YFJGO,"This product definitely does what it's supposed to do.  The real question is, ""Do you need it?""In my younger years I definitely had a problem with premature ejaculation.  Sex was great for me, but I doubt that my partners got the same amount of enjoyment out of their three minutes.  So I regularly used condoms like these, only a different brand.  Fortunately, I'm much older now, and much more experienced with sex, including how to control my body and not get too excited, too fast.  Unfortunately, I didn't consider that before purchasing these.  To say that these condoms reduced sensitivity is a bit of an understatement in my case.  Between the thickness of the condom itself and the benzocaine anesthetic, I couldn't feel a thing.  I started to get a little bit worried about the condom working too well, and worry is the last thing that you want in the bedroom.  Anxiety plus delay lubricant put me on a one way ticket to flaccid town.  Embarrassing to say the least, but my girlfriend is awesome and we both had a laugh about it (after I switched to a different condom and finished the job).For guys who get a little too excited, are inexperienced, or are just very sensitive, this is probably a great product.  But if you don't already have a problem with staying power, I wouldn't recommend that you use these.  You might find out the ""hard?"" way that you don't really need any extra help.",3.0
28,B0070YFJGO,"Never had condoms break before I've tried this one. Everything was done the same way, the same ""procedure"", ""preparation"", and all, as with other condoms, but after I saw the big rip on its side, I had pretty uneasy several weeks.",1.0
29,B0070YFJGO,"Good condom brand. I've always like the durex brand and the perfomax was no exception, It really does work as stated the inside tip of the condom has a desensitizing gel/cream that takes a few minutes to start working and in conjunction with the condom itself allows for a longer erection befrore you finish and my girlfriend loves it the ribbed outer texture and warming sensation makes her climax alot quicker!",5.0
30,B0070YFJGO,"I picked these ones because of the amazon coupon you can clip but I'm glad I did.The dots and ribs ad lots of pleasure for her and honestly these are the best quality condoms I've ever used, these things stretch like crazy without breaking.Definitely recommend!",5.0
31,B0070YFJGO,Every condom in this box has a weird solid stuff inside it. I have to remove that hard solid stuff to make sure I would not get hurt by this silly condom.,1.0
32,B008UYN4QA,"I have been a big fan of Trojan condoms forever, everyone knows of Trojan’s legendary reliability. Trojan ribbed have been my go-to for some time know. I decided to try Bareskin and they do deliver on feel – it is like you are wearing nothing at all. I have had some issues with tearing/breaking, so definitely be careful as you are getting extra feel but losing some strength with the thinner condom. Overall, a good product. If you are looking for a great libido booster, try Vialus –Male Enhancement to Improve Performance, Size, Energy, Stamina, & Libido let me tell you, you won’t be sorry!",5.0
33,B008UYN4QA,"Yes, they are definitely extremely thin and they do, indeed, feel like bare skin, but I've never had an issue with a condom tearing until I got these. I've used two of them and both have torn at the tip, and I almost didn't notice it in time because it already felt like I wasn't wearing anything. I don't know if there was a quality control issue or what, but I'm not going to be using these ever again, no unwanted babies for this guy! I almost didn't write a review, but I felt like I should warn everyone of the tearing issue.",1.0
34,B008UYN4QA,"after carefully reading all the previous reviews I decided to give this a chance, actually im very happy i did, it really feels like you are wearing nothing and the best part of this is that i did not have any problem, I really recommend it, I first ordered a pack of 10 but I already ordered 3 more :-D",5.0
35,B008UYN4QA,"Yea they're thin for sure and you can feel more while having sex. There is a trade off between thin and strength that people need to be aware of. They do break if you are not careful, and by careful I mean well lubricated. Life pro tip: don't finish inside.",4.0
36,B008UYN4QA,I've used different types of confoms and have never had a problem with one breaking until this type. And it's not just a little split... His penis breaks completely through. So at least we knew. We've tried it 4 different times and they were a brand new box. Would not recommend.,1.0
37,B008UYN4QA,"Excellent in terms of higher degree of feeling, however, be careful, had them break twice.  You can't make them thinner without sacrificing strength, a serious concern if you're trying to avoid STD or pregnancy.",3.0
38,B008UYN4QA,I've been buying trojan condoms for years and have always been satisfied. But this are super bad. I have had only 1 condom tearing in the last 3 years maybe. But this I had 3 tearing in the last month. I still like trojan but this 'model' is super bad dont risk it!,1.0
39,B008UYN4QA,These condoms are basically identical to the Zero Zero Four by Okamoto Okamoto 0.04 Zero Zero Four Condoms 10ea pack . They're both made in Japan and have the same type of font/type face for the expiration date and lot number. I've tried them both and they feel identical to each other. The fit and feel to these condom are exactly the same so if had to make a guess they're both made at the same plant. I can feel every little bump and ridge inside a girl when using either of these condoms! I've never had a problem with it breaking on me even with pretty rough action. For the other reviews that say they break you might need to add some more lube to prevent the friction from building up. This is the closest thing to nothing without going bareback. I'd suggest any guy or girl that frequents bars or clubs to carry one of these with you when you go out.,5.0
40,B010MR7F6W,"This is a great product, and at this price, it makes no sense to ever have to buy in a store (which I find embarrassing to begin with). In my local stores, you usually will end up spending $10+ to get a 10-12 pack of Trojans. A 40 pack at this price is a no-brainer! Plus the variety is nice, although I am not a big fan of the Double Ecstasy variety. Great product at a great value. If you are looking for a natural Viagra alternative, try Vialus Vialus –Male Enhancement to Improve Performance, Size, Energy, Stamina, & Libido you won’t be disappointed.",5.0
41,B010MR7F6W,11/10 would buy again.  Did not get wife pregnant.  Worked as expected.,5.0
42,B010MR7F6W,"He's not really into condoms, but I'm not really into being pregnant. These work well enough.",5.0
43,B010MR7F6W,came as expected,5.0
44,B010MR7F6W,Best bang for the buck! =),5.0
45,B010MR7F6W,Real good.. better wear a latex.. if you don't want that late text.. that I think I'm late..,5.0
46,B010MR7F6W,Still not a father,5.0
47,B010MR7F6W,These condoms have a good price and the different kinds fit perfectly. The lubrication makes it feel really good on my John. The condoms fit to multiple sizes of little or big Willy's. Great product and they don't leak.,5.0
48,B0073RAL3O,No children yet.,5.0
49,B0073RAL3O,"It may be a bit odd for a woman to rate these, but I have to help encourage men to use them.  I love sex as much as anyone, and keeping safe is VERY key.  These condoms help keep me safe, and feel amazing on my side.  My male partners also really appear to enjoy them a lot too.  No complaints on either end with these great condoms.As an addition, sex is often more enjoyable with some extra lubricant.  I have found that when he is using a condom with ribs, it tends to need some extra lubricant to keep me from getting a bit sore or raw.  I'm just trying to make this a great review and informational for the gents so you keep your lady happy and healthy.  Also keep in mind some ladies have allergies to latex, so never use these with a woman who does.I also want to add that those of you gents who do use lube, that you use water based so as not to cause a condom failure and put everyone at risk.For those of you who explore more non-traditional sex, make sure to take your time, use lots of lube, go slow and lubricate multiple times.  These condoms work well for this too, just take it easy.One last thing, for you gents to remember, these do have an expiration date, so keep them current, keep them handy, and keep some lube with you as well.So gentleman, do the right thing and get some to keep with you, and keep you and your partner safe.  Trust me, your partner will enjoy these greatly!Feel free to ask any questions you may have.Lisa",5.0
50,B0073RAL3O,My wife loves these. Less lubricant than other condoms so there's a bit more friction for her pleasure. Inside it feels like numbing lubricant is present which extends my endurance. I have also been using Testorin - Powerful Testosterone Booster to Supercharge Your Workouts and Sex Drive and Increase Muscle Mass. and it has really helped me in the bedroom! Thanks amazon.,5.0
51,B0073RAL3O,Overall Good condom. They're ribbed but my Girlfriend said she didnt feel a difference. But they work well and havent ripped on me yet. Trojan are the Best!,5.0
52,B0073RAL3O,"For me, the most important thing in a condom is the strength and durability. I dont care about the thickness or other things in a condom so i dont have anything to say but that this condom is unbreakable and I can really trust it.",5.0
53,B0073RAL3O,It won't change your sex life but it should help to make your partner enjoy the process a little more. The ribs seem to work well and the latex is thick enough to feel sturdy.,5.0
54,B0073RAL3O,"Totally fine condom. If your partner likes ribbed condoms, this is one of the more intensely ribbed options. The thicker ribs make the entire condom feel thicker though, and when coupled with the very annoying lubricant (gets everywhere, and tastes absolutely terrible) it results in a condom that is kinda ""meh""But, no breaks or children, so it does its job!",3.0
55,B0073RAL3O,These are mine and my wife's favorite Trojan variety. We're very happy with them and we like that they came in a bigger size box. And at a better price than walmart.,5.0
56,B00JKDH7WM,"My boyfriend and I had to go back to using condoms because the pill wasn't working out for me. We were hesitant about this brand at first because before I went on the pill we tried so many different brands and there was such a loss of feeling to them, a lot of times he couldn't keep an erection while wearing one. But with this brand, it truly is the closest thing to wearing nothing! It's amazing how much better it feels than a regular condom. We only buy these and Trojan ultra thin condoms now. They are the two best brands on the market if your partner has trouble keeping an erection with a normal condom. Also, we have never had one break so they seem to work just as well. Very happy with them. Give them a try!",5.0
57,B00JKDH7WM,For someone with sensitive skin that reacts to just about everything (including latex) I have to say I got no skin reaction from this product. Would recommend to anyone with sensitive/reactive skin.,5.0
58,B00JKDH7WM,"Did a bit of shopping to prepare for the upcoming winter. Got a jacket, scarf and these gloves... Very confused by the packaging. Why are they individually wrapped? I've got two hands! The materials are also rather odd. Very slippery and doesn't seem well insulating. There must of been budget cuts at the factory after dealing with all the individual packaging because there's no finger holes! 0 out of 10 would not recommend. But I'm giving 5 stars just because I admire how unbreakable this weird thin stuff is.",5.0
59,B00JKDH7WM,"This box is ok if you want to try lifestyles variety in non-laytex. I am allergic to laytex so these are great and actually feel better than regular laytext condoms. However, within this variety box me and my bf found that the extra lubricated (inside and outside condom) ones where just a pain in the ass! (no pun intended , heheheh), they just slip around and almost come right off if your not careful! we felt we had to constantly check it to make sure it didn't come off and it was more of a mood killer. The other condoms in the box are great and stay put!",3.0
60,B00JKDH7WM,"I absolutely love this brand of condoms and won't be ordering any other brands in the future. They feel very comfortable and thin, and I haven't had one break yet. Unlike normal condoms they don't have that gross rubber smell. They're also perfect for people like me who have a latex allergy, and the ribbed condoms feel amazing! Extra lube is also pretty good. If you're not sure what type to get I'd try their variety pack.",5.0
61,B00JKDH7WM,"Feels like the real thing. Not pregnant, none have broken. Great replacement for hormonal birth control and inexpensive. I will buy again. The weirdly studded ones aren't our favorite but there's something for everyone in this fun pack. I recommend buying it to see which ones in the pack you and your partner enjoy & then buying what you like in bulk. Have safe fun my fellow Amazon shoppers!",5.0
62,B00JKDH7WM,Best condoms on the market by far.I don't think I've ever had one break and the fact they are not made of latex is awesome due to the lack of smell.The assortment is also nice!,5.0
63,B00JKDH7WM,Great product except my vagina is very sensitive to the lubricant on the condoms which caused me to get a yeast infection so I have to use your non-lubricant ones which are great,3.0
64,B00R3UKU64,I used to be a fan of the Thin Magnum but these are now my top choice it really is Thinner than Thin and has a great feel to it.  It says there is less lubricant than normal but if you know what you're doing then that shouldn't be a problem unless your lady has a problem and can't really get wet if so then you probably already have lube handy,5.0
65,B00R3UKU64,"If you've got to wear a condom, this is the one to use.  The BareSkin condoms are utterly amazing.  I've previously only used the Magnum Thin condoms but even they sometimes (maybe even frequently) lead to such a reduction in sensitivity that gladly kills my boner.  Sure, you're always going to know you're wearing a condom but these let me feel everything, seemed to go with the movement, and seemed to be a little looser than other Magnum condoms.  Given how impossibly thin the BareSkin condoms are, the bit of extra wiggle room - whether perceived or actual - probably contributes to its strength.  If a normal sized condom feels snug and you have $8, there's ZERO reason to not try these.  I mean, who says, ""I wish the latex was a little bit thicker.""??",5.0
66,B00R3UKU64,"I wish they had these when I was in college! I've always hated condoms and I must have tried over 30 different brands and types over the years. These ones though I am happy with! (Well, as happy as someone can be when using them that is.) They fit well, you can feel a bit more than with other condoms, and the price is right. Just be sure to use a good lube!",4.0
67,B00R3UKU64,"My girlfriend commented on these during our first use! She asked me if I was using a different condom, and that it felt amazing! I used to use the Trojan Magnum Thin, but these are WAY thinner, and let you feel WAY more. They also have less lubricant (FYI if that's an issue) but on the plus side they don't have the rather unpleasant lubricant smell of the Magnum Thin's and Original's.",5.0
68,B00R3UKU64,"Taking thin to the new level.  you have tried the thins..  well, now it is time to step to the BareSkins.  I gave the thins 10 stars (well, I gave five and my girlfriend gave five).  We give these 15 stars total.  That is right, a 50% increase in mutual satisfaction.  If it can't be skin on skin, go with the BareSkins.  You will not regret it.",5.0
69,B00R3UKU64,Simply the best condom ever. My partner noticed the difference and stated it felt as if i was not wearing a condom at all. I can also feel the extreme difference in comparison to other condoms. This one is very thin and diminish sensitivity very little. Since my first purchase tis is my 3 box with no breakages yet.,5.0
70,B00R3UKU64,"After trying so many condoms I have finally found my go to. Please Trojan, do not stop making these and keep on making more.",5.0
71,B00R3UKU64,"Much thinner then previous Magnums.  It's annoying though that I can't seem to find the Magnum XL anymore. These ones fit very tight and left a deep purple ring on my penis and as in sure most of you reading this are aware, these don't cover the entire length of the penis either.  If they made these a little longer/wider I feel like they would be my go to condom. Hopefully they'll see enough of us complaining and make the Magnum XL in a bare skin style.",3.0
72,B0073RLP3Y,"I hate condoms.  Almost as much as I hate hormonal contraception.  However, with a two-year-old and a two-month-old at home, my husband positively refuses to come anywhere near me without one.  By luck, when I first went shopping for condoms a month ago, I purchased these.  They were AWESOME.  I decided condoms weren't so bad after all.  However, I'm also really cheap, so when it came time to replenish, I opted for the Trojan Bareskin thinking they would be comparable in quality at a much better price.  (Obviously, I'm new to this, so I wasn't up-to-speed yet on the differences between latex and lambskin condoms.)  There is simply no comparison.  I just bought some more of these, and as soon as they arrive, the Bareskin will be going in the trash!  To use a scale of 1 to 10, if condom-less is a 10, these are a 9, and Bareskin is a 4.  They're worth every penny.  Just look at it this way:  You could purchase thousands of these, and they'd still be less expensive than a child.  :)",5.0
73,B0073RLP3Y,"After having our first baby, I didn't want to take any form of hormone contraception.  Unfortunately, traditional latex condoms were really uncomfortable for me.  We rarely used condoms before, but when we did, comfort was never a problem.  I spoke with my OB/GYN about this, and she suggested trying polyurathane or lambskin.  We bought a little sampler pack off of Amazon, and this condom was included.  The hubby wasn't too eager to use lambskin, so it was the last kind we tried.  It--by far--was the most comfortable for me AND it gave my hubby the most feeling/sensitivity AND we both appreciated that it allowed our body heat to transfer (latex is cold!).  It was a win-win-win!  (Of course, no condom will be as good as nothing, but if you have to wear one to prevent pregnancy, this one is the winner for us.)We are about to take a 4-month trip to Japan, so we stocked up on these guys.  I'm not aiming to get pregnant with a 6.5-month-old infant at home, and we are happy that these condoms have been the key to allowing my husband and me to keep the love-light burning.  :)Edit:  After nearly four months of use, we've found that the condoms aren't all the same size.  Some fit fine, others are a bit tight, and we've had a few that didn't work at all.  We still love these condoms over everything else we have tried, but I downgraded my rating from 5 to 4 stars because some are unusable.  They're a bit pricy (compared to latex), so that's unfortunate.  Even so, I definitely wouldn't let that stop me from buying another box!  They are definitely the best!",4.0
74,B0073RLP3Y,"Without a doubt these suckas keep my dude piston feeling all natural.  Latex just desensitizes the junk, while the skin-to-skin feels awesome!  Boom!  Nearest to wearing nothing, these jimmy hats are the Real Deal Holyfield!Church",5.0
75,B0073RLP3Y,"My partner and I can hardly feel these at all. I gave up hormonal birth control entirely, and now use only these, and they have worked perfectly. They transmit all the heat and feeling, and you don't have the problem with friction that you do with latex condoms.My advice: They are a little harder to roll into place, but you can be a little rough with them to tug them down - they've never broken on us. Remember to leave room at the tip, and that these DON'T protect against HIV or other STDs.",5.0
76,B0073RLP3Y,"It feels a bit odd rating this item, but I am doing so because someone needs to inform women about this product.  To be honest, I was extremely hesitant to try this product.  Husband and I are in our early forties and I have been informed by my physician to consider going off of birth control pills.  I was not open to having my tubes tied (nor the expense), nor did I want an IUD floating around inside me for years.  In addition, my husband was not open to having a vasectomy, as he is a physician and saw one too many men in his office w/difficulties from that procedure.  I ran across this Naturalamb product while shopping at a local pharmacy and took a stab at it.  For the record, my husband and I do not prefer to use condoms, but I took a stab at it and purchased a small box anyway.  Well, suffice it to say that neither I nor my husband have a single complaint about this product.  This product feels very, very natural.  I do  highly recommend.",5.0
77,B0073RLP3Y,"My vagina is basically allergic to everything. Almost everything sets off a yeast infection. I've tried every condom variation under the sun. Extra lube, no spermicide, non latex, lube free. These lamb skins do give me a slight reaction but it is by far the least bad reaction out of all the ones I've tried. I'll take that as a win.",5.0
78,B0073RLP3Y,"My wife wanted to stop taking the pill, since she's been on it for most of her life. I wasn't real crazy about the idea of using condoms, but it was definitely my turn to shoulder some of the contraceptive responsibility. After trying these condoms, I have no problem using them for the rest of my reproductive days. These are definitely the best condoms ever made- the truly feel like you aren't wearing one at all. That would be the one downside, if there are any. My wife and I have had a few moments where we weren't sure if the condom was still on because it felt so ""natural."" As horrible as it sounds, I guess that's a good problem to have :)",5.0
79,B004WDRCTI,"here is my brake down on the reason i got these condoms: i have a 5 months old child and my wife doesn't want to go back on birth control or get an IUD, so i decided to purchase condoms to avoid another pregnancy.i am 33 years old, i do not have pre-ejaculation issues, as i read on here as to why most people purchase them. reason for my selection was because of the extended pleasure as advertised.here are my pros and cons:Pros1. if your someone with PE issues this is a great buy because the lubricant will numb somewhat of your private area.2. if your goal is to last for a very long time this condom will do the trick, i have lasted between 30 to 45 mins none stop.3. great condom to please a woman, due to its extended pleasure you can manage to give ur lady multiple orgasms.Cons1. you can practically last forever at times, sometimes you just want a quick one......might have to purchase another type of condoms...2. condom is made very thick, so u loose sensitivity at times.3. this condom is not good for oral at all, to many chemicals.in conclusion, this condom is great if your unselfish and what to please your woman with multiple orgasm or you have PE issues.....if you are a person that can last like a porn star this would not be a good buy.....lol....",4.0
80,B004WDRCTI,"I have tried the Lifestyle Extended condom before and it was a quarter of the numbness of this Trojan condom. This condom will numb you and your partner. If I was the only one getting numb it would not be too bad, but it becomes alot more less pleasurable when your partner is numb too. Since I already bought it, I use the strategy of putting on this condom then changing it before we have sex. I much prefer the lifestyles condom even though Trojan is considered a ""better"" brand.",2.0
81,B004WDRCTI,"I really didn't like this product. Thought it was going to help make things last a little longer, but it actually made me go numb, or at least that's what it felt like, which in turn, if you cant feel anything down there at all, it tends to go limp...",2.0
82,B004WDRCTI,"These were doing the job a little to well.Hearing ""holy s*** you're still going"". Or ""you need to get off, I finished 3 times"" is great.  But what about my needs, I don't want to take that long.  You can hardly feel anything",3.0
83,B004WDRCTI,"As soon as I used to get in my girlfriend, I would go nuts and end it. But with these  condoms, I can keep going and going. Actually it was so long, the V med started to wear off. It also kept her from pregnancy, at least till that other guy dated her.",5.0
84,B004WDRCTI,"Bought these when we weren't wanting to conceive but didn't want to go back on birth control. My husband does not have PE issues, but I was wanting him to last a little longer. These definitely do the trick. However, at times, it could be too long.",4.0
85,B004WDRCTI,"It does help me to last a long long period. Admit to feel pleasant when hearing my girlfriend begged for a stop. But for me, the feeling down there was almost none. If you are into a quick or intense one, suggest having another one by side.",5.0
86,B004WDRCTI,"These are amazing! I've never had to really work for an orgasm before but with these it takes me a good half hour to reach climax. The lady loves them! It takes a little while for them to kick in so be patient, put one on during foreplay or just start and stop until you are desensitized enough.",5.0
87,B004TTXA8C,This is a great price for the amount you receive.  I have this on subscribe and save and you cannot beat the price anywhere.  We have never had an issue with these condoms breaking and they do their job well.  They are not as thin as the Skyn condoms so if you are trying to find an extremely thin condom I would not recommend this brand.  These seemed to be roomier than Durex Extra Sensitive brand which we had used previously and seem thinner as well.  We definitely enjoy this brand and will continue to buy.,4.0
88,B004TTXA8C,"They are great if you have sex a lot, but if you cannot ejaculate with a condom then do not buy this. Lifestyles: Skyn  and Trojan: Bareskin work a lot better. I wish I could use these, because 40 condoms for $10.00 is awesome! Unfortunately, I cannot use them.",2.0
89,B004TTXA8C,"Unlike a lot of condoms on the market, these condoms have never given me a Yeast infection. The product does not list the ingredients of the lubricant used on these condoms but it must have little or no glycerin because that ingredient is what causes most yeast infections due to lubricant use.I just wish these condoms were a little more sensitive like Trojan Bareskin unfortunately those do lead to yeast infections for me.",4.0
90,B004TTXA8C,"Thick, stinky, gooey. Very Gooey. Gooey lube stays on your hands after you touch the condom. If you touch your woman it will be disgustful touch for you and for her. Don't think you can wipe the lube off your hands - it will be still sticky. So after putting it on you are going to have to go to the bathroom or kitchen to wash your hands with soap, or maybe even kerosene :)))  They stretch (like almost all lifestyles condoms)few moves , and the condom is hanging off like dough. Oddly shaped. Made in India. There is nothing else to tell. They are 100% garbage. It's bizarre how people could write positive reviews for the low quality products like this one.",1.0
91,B004TTXA8C,"These are some of my favorite condoms.  I like these as much as some of the more expensive ""ultra senstative"" or ""thin"" condoms.  I like them as much as the Trojan skin condoms for example and they are much cheaper.",5.0
92,B004TTXA8C,"This is the only condom that does it for me. Closest thing to not having anything on. This is the first time I get them online, which is of course very convenient.",5.0
93,B004TTXA8C,"It is very thin. You may feel, you haven't wear  anything. Really good product. I recommend for everyone. Less expensive as well.",5.0
94,B004TTXA8C,Cheep. Feels good. You can still feel its there but no babies for 4 years and counting...,5.0
95,B00U2VYOSG,Only used 2 out of a package of 64. One broke before sex and the other during sex. Appropriate name since they really are invisible and you feel everything. Mostly since half way through sex they break. Avoid unless your looking for waterballoons for the birthday party of the kids you conceive while wearing these.,1.0
96,B00U2VYOSG,"Works great! Super thin, so you can feel really good compared to others that claim they're very thin. I had one break on me though, but I caught it, because I felt it happen and I had it on to far to the top of the condom.",5.0
97,B00U2VYOSG,"I have always loved these, and this is the only brand I will let my boy friend use. He loves it because it feels thin, I love it because it doesn't cause allergies like most others. Price is great too!",5.0
98,B00U2VYOSG,I don't EVER do reviews but after my experience with this brand i had to let others know. I wish I could give this zero stars. I've used 12 so far and 2 yes TWO have broken during sex! Spend your money elsewhere!,1.0
