numLikes,location,image_urls,numComments,Class 1,Class 2,Class 3,Class 4,Class 5,score 1,score 2,score 3,score 4,score 5,Object 1,Object 2,Object 3,Object 4,Object 5,Prob 1,Prob 2,Prob 3,Prob 4,Prob 5
362545,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11376543_420155371520116_1343323004_n.jpg?ig_cache_key=NjgyNzQ5MDEwNTMyMTczMzE2.2,3199,running shoe,menu,comic book,buckle,"African grey, African gray, Psittacus erithacus",0.07439211,0.049989294,0.017470222,0.016185403,0.015471936,people,fish,food,adult,man,0.9620098,0.95156825,0.90005267,0.87947094,0.87885714
322997,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11351030_463437797157105_718064605_n.jpg?ig_cache_key=NjgyNjE4MTU3ODYwNzE4NTIy.2,2658,"plunger, plumber's helper","spotlight, spot",comic book,"projectile, missile","microphone, mike",0.112901054,0.050479211,0.046873208,0.039595053,0.036328707,people,bill,travel,outdoors,music,0.9833234,0.9527186,0.9494356,0.94942427,0.9360728
471263,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11356513_409662629218195_285597790_n.jpg?ig_cache_key=NjgxOTA2NjMxNzM0NTI3NTk3.2,8041,"candle, taper, wax light",matchstick,bow,"lighter, light, igniter, ignitor","violin, fiddle",0.341464013,0.23910661,0.062856704,0.051785123,0.019432537,man,people,portrait,face,young,0.96586597,0.96315384,0.95657504,0.90315026,0.8940181
445865,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11378551_1589743177975545_1445770473_n.jpg?ig_cache_key=NjgxMTMzODY0NjQyNzQxNDgy.2,3288,alp,"stupa, tope",monastery,"cliff, drop, drop-off","valley, vale",0.718565941,0.110247947,0.028533433,0.020426005,0.016254177,mountain,valley,travel,no person,landscape,0.9948272,0.97471285,0.97115797,0.966884,0.9580243
650603,Hundertwasserhaus,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11358227_1611104125840003_1612181004_n.jpg?ig_cache_key=NjgwNzgyMDMxNTgzNzc0MTkx.2,5380,palace,street sign,fountain,"lakeside, lakeshore",jigsaw puzzle,0.06965211,0.063008547,0.044571377,0.033982184,0.028473193,architecture,no person,building,apartment,window,0.983323,0.9731381,0.9704147,0.9684441,0.9673287
401267,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11378235_701111843368580_642628967_n.jpg?ig_cache_key=NjgwNTcyODEwNDg5NTYyMTg3.2,2942,umbrella,sombrero,"lakeside, lakeshore","parachute, chute","seashore, coast, seacoast, sea-coast",0.998467505,0.000275545,2.01E-05,1.96E-05,1.74E-05,water,people,umbrella,one,sea,0.9942312,0.9931697,0.98596036,0.9838909,0.98308927
334982,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11374645_1636220163260785_976677837_n.jpg?ig_cache_key=NjgwNDU1ODk1NjE2MTI4MzIy.2,2085,jigsaw puzzle,"web site, website, internet site, site",comic book,"restaurant, eating house, eating place, eatery","coil, spiral, volute, whorl, helix",0.198044255,0.153722629,0.052243635,0.045768503,0.030562514,people,crowd,many,travel,city,0.99672383,0.9909942,0.9794959,0.9754325,0.9531181
466005,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11312002_1599220853670107_997728040_n.jpg?ig_cache_key=Njc5OTE4OTE3NjY1NDkwMjA4.2,5485,"bookshop, bookstore, bookstall","bakery, bakeshop, bakehouse","grocery store, grocery, food market, market","confectionery, confectionary, candy store","restaurant, eating house, eating place, eatery",0.474223822,0.293135405,0.045738067,0.016690722,0.012207476,stock,people,food,woman,portrait,0.989174,0.9721409,0.96457815,0.93694973,0.93544054
466794,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11382939_628832673917542_1360342031_n.jpg?ig_cache_key=Njc5ODM3NTIzMTI3ODk1NTM0.2,2563,padlock,broom,paintbrush,necklace,thimble,0.381285012,0.099343933,0.072556287,0.050398737,0.019189116,wood,no person,wooden,old,retro,0.9919323,0.98773485,0.97759163,0.9548003,0.93467724
378086,PlaÌ_a de l'Ajuntament,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11378828_1644610622439463_1378230365_n.jpg?ig_cache_key=Njc5NjE4MDE1MTI1NjM2Mjcy.2,2960,geyser,fountain,minibus,sunglass,planetarium,0.240601972,0.113138221,0.057852481,0.041829035,0.035535868,group,people,many,crowd,landscape,0.99380136,0.98912144,0.9820578,0.9580494,0.9524586
563092,Praia do Sancho - Fernando de Noronha / Brasil,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11417231_1661625380733000_972092650_n.jpg?ig_cache_key=Njc5MTI2MDU4OTI2NDA5MDM1.2,5879,"promontory, headland, head, foreland","seashore, coast, seacoast, sea-coast","cliff, drop, drop-off","beacon, lighthouse, beacon light, pharos",coral reef,0.661651731,0.15226233,0.021085219,0.00384167,0.003687111,seashore,sea,water,travel,ocean,0.99631935,0.992275,0.99215364,0.98887265,0.98656327
398832,Taman Nasional Gunung Bromo,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11358159_1625503587693079_636202685_n.jpg?ig_cache_key=Njc4OTY5ODg0ODM5MDUyNTk4.2,4922,volcano,"cliff, drop, drop-off",geyser,"parachute, chute",alp,0.491013378,0.138234347,0.109246157,0.048735887,0.035697021,people,smoke,adult,man,calamity,0.99636936,0.98610896,0.9663223,0.9644793,0.9641238
481799,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11313246_987924434581423_720556966_n.jpg?ig_cache_key=Njc4NTE1NDkwNjg3MzUzOTk3.2,5755,"bow tie, bow-tie, bowtie","long-horned beetle, longicorn, longicorn beetle",jacamar,Brittany spaniel,suspension bridge,0.999722183,7.63E-06,4.31E-06,4.18E-06,3.89E-06,cute,dog,no person,funny,pet,0.989731,0.98836386,0.9877819,0.979185,0.9633367
370625,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11376708_478523815645478_72403644_n.jpg?ig_cache_key=Njc4MjgxMzE2ODU2NTYyNzc0.2,2903,pinwheel,"starfish, sea star","hook, claw",crane,hummingbird,0.164557695,0.137877882,0.124489322,0.016834339,0.016718658,no person,people,travel,freedom,man,0.9381962,0.88078934,0.8654407,0.858382,0.8510833
685032,The Spire,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11313285_1602306886721443_872318288_n.jpg?ig_cache_key=Njc4MTM3NzM0NDY0MDc5MDYz.2,4763,"harvestman, daddy longlegs, Phalangium opilio","sulphur butterfly, sulfur butterfly","night snake, Hypsiglena torquata","pot, flowerpot","walking stick, walkingstick, stick insect",0.050374288,0.049681306,0.046930049,0.042864047,0.039587695,leaf,clover,growth,flora,soil,0.99890757,0.99471766,0.9942478,0.99398005,0.98979235
549939,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11426528_848624801841145_1460776968_n.jpg?ig_cache_key=Njc4MDIxMTMyNzk2MTAyNDQ2.2,5240,toyshop,wig,"butcher shop, meat market",hair spray,mask,0.102645367,0.070707403,0.041877426,0.02516509,0.022006465,festival,people,group,celebration,performance,0.99722993,0.9946121,0.98622006,0.98169726,0.977046
466857,Tai O,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11423005_379877085542714_1158201364_n.jpg?ig_cache_key=Njc3NzQ5ODM5Nzk0MzQxNjA4.2,3056,boathouse,"lakeside, lakeshore","dock, dockage, docking facility","seashore, coast, seacoast, sea-coast","paddlewheel, paddle wheel",0.752475798,0.113708742,0.060393393,0.022264713,0.0025719,water,sea,travel,boat,sunset,0.9965402,0.9909183,0.97919905,0.9768535,0.9764937
336964,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11353468_372187506312992_790956389_n.jpg?ig_cache_key=Njc3NTQyNzQ5MTg4NDU3NjE3.2,2620,"web site, website, internet site, site",comic book,"spotlight, spot","book jacket, dust cover, dust jacket, dust wrapper",umbrella,0.523855209,0.037117783,0.017052034,0.01178781,0.009962701,no person,outdoors,water,collage,travel,0.9639742,0.95251894,0.9435154,0.94251394,0.9382458
468333,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11372489_1588057474793456_1973933794_n.jpg?ig_cache_key=Njc2OTU5MjUxODI2MjgwMDU3.2,4329,"sandbar, sand bar",speedboat,"breakwater, groin, groyne, mole, bulwark, seawall, jetty",nail,"submarine, pigboat, sub, U-boat",0.093778096,0.061041456,0.057081897,0.046380531,0.04049043,water,beach,reflection,sea,landscape,0.9929423,0.9892276,0.98198944,0.9811685,0.9807496
511384,Flatiron Building,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11376315_1446039142382249_178929038_n.jpg?ig_cache_key=Njc2ODc1MDU2MDk3NTkyNjgw.2,3452,castle,palace,monastery,"church, church building",obelisk,0.509266078,0.317875862,0.061588559,0.027581854,0.007995919,fall,tree,no person,architecture,building,0.98693347,0.98670477,0.9809164,0.9788064,0.9784352
382359,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11423420_864535770287951_2142521501_n.jpg?ig_cache_key=Njc2MjMxNjY5MzkyNjcyMTE0.2,5418,"horizontal bar, high bar",rifle,"swab, swob, mop","suit, suit of clothes","cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",0.049287487,0.040640663,0.033856694,0.026895816,0.026889069,shadow,people,monochrome,indoors,street,0.9916353,0.98343325,0.981917,0.96822524,0.9679953
634247,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11417472_1661233480777942_236418437_n.jpg?ig_cache_key=Njc2MDYyMjQ5NjU5NzI5NTA3.2,5686,"chocolate sauce, chocolate syrup",potpie,acorn squash,tick,"bakery, bakeshop, bakehouse",0.728515983,0.061622992,0.014385636,0.00828792,0.007767898,food,fruit,sweet,pastry,refreshment,0.99909216,0.9978439,0.99749,0.99631155,0.9955046
422289,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11378709_1578152532447955_130469395_n.jpg?ig_cache_key=Njc1ODQ2Njg3NDk5Mjg5OTA5.2,3413,toyshop,"confectionery, confectionary, candy store","perfume, essence","bakery, bakeshop, bakehouse","grocery store, grocery, food market, market",0.705765307,0.114957951,0.015834995,0.011087586,0.00820609,market,stock,people,shop,booth,0.99760747,0.9937058,0.9929838,0.99236,0.990785
487984,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11378337_1458010907830833_1005760058_n.jpg?ig_cache_key=Njc1NTA3MjQ1NzczMjkzNDg4.2,3430,Irish water spaniel,"pot, flowerpot",tray,vase,strawberry,0.360665828,0.17036818,0.040054109,0.0188375,0.016031157,leaf,flora,growth,sprout,ecology,0.9980767,0.987314,0.98596585,0.98185724,0.95791817
372375,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11377630_1606389589646385_816753892_n.jpg?ig_cache_key=Njc1MjQ5OTM0NTg0NTc5NTcw.2,2865,library,"bookshop, bookstore, bookstall",bookcase,comic book,"prison, prison house",0.36261344,0.342633873,0.231897593,0.004108321,0.001221764,people,adult,man,education,library,0.9905199,0.9827056,0.98115015,0.97644883,0.9762697
385755,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11242146_914290891943587_512830423_n.jpg?ig_cache_key=Njc0NzcwMTEwOTEyOTg4Nzk5.2,2715,"solar dish, solar collector, solar furnace",crane,"radio telescope, radio reflector",wreck,"prison, prison house",0.426554531,0.064004079,0.038688254,0.017967798,0.016724017,people,no person,city,building,travel,0.9561379,0.8825648,0.882015,0.8797437,0.87350255
420201,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11324231_1601846790054129_474977645_n.jpg?ig_cache_key=Njc0NjI4NTU4Mjk1MjA1NTAy.2,3356,"balance beam, beam","horizontal bar, high bar","parallel bars, bars","racket, racquet",pole,0.288530529,0.053595778,0.043959726,0.016363097,0.01341687,people,one,adult,competition,action,0.9969269,0.98987246,0.9887731,0.98446894,0.97929657
368241,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11313689_914365378628435_882130814_n.jpg?ig_cache_key=Njc0MTk1MjM0MjU0ODE3MTQ2.2,2598,wooden spoon,maraca,"racket, racquet",spatula,"paddle, boat paddle",0.23221615,0.146838397,0.060842402,0.025210574,0.024947867,wood,people,no person,two,desktop,0.98394024,0.98058355,0.97792506,0.9416295,0.9318992
326693,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11379143_387221714822089_965939361_n.jpg?ig_cache_key=Njc0MDczODg0MjU3MjI0MjMx.2,1635,"horse cart, horse-cart","plow, plough","thresher, thrasher, threshing machine",oxcart,"lawn mower, mower",0.540685475,0.060061295,0.032001209,0.025722584,0.015776623,people,man,woman,adult,music,0.9838177,0.96106625,0.95730174,0.95166755,0.93284047
353592,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11357012_412560862260832_727027331_n.jpg?ig_cache_key=NjczOTE3MzI3MTIwODYwNDU4.2,5778,soap dispenser,espresso maker,coffeepot,"switch, electric switch, electrical switch","hook, claw",0.504674852,0.028338728,0.028129973,0.022502871,0.013782806,business,no person,achievement,isolated,man,0.99005616,0.98431087,0.9613507,0.95305383,0.9399482
707462,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11288039_759373760828353_857837216_n.jpg?ig_cache_key=NjczNDUwNzA2MzA0NTY2Mzk0.2,12988,Persian cat,sleeping bag,"lynx, catamount","tabby, tabby cat",velvet,0.591522634,0.016851183,0.016795151,0.016593626,0.015980527,cat,animal,domestic,pet,cute,0.9980218,0.9954922,0.9946143,0.994104,0.9926501
357605,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11417432_1640389986176488_658221308_n.jpg?ig_cache_key=NjczMzIzNjg3NTk2MDY2NTA0.2,3987,analog clock,wall clock,magnetic compass,digital clock,"scale, weighing machine",0.53129065,0.182200342,0.012835781,0.012190701,0.009100292,no person,business,time,illustration,desktop,0.9695742,0.95315385,0.9421469,0.90493274,0.8799093
274419,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11250128_1833654046859925_1082003486_n.jpg?ig_cache_key=NjczMjA0MTIzODA5OTQwNjI4.2,1672,altar,"unicycle, monocycle",comic book,"church, church building","balance beam, beam",0.226905718,0.058241926,0.04450636,0.043276109,0.035680179,woman,people,family,outdoors,fun,0.9812577,0.9760039,0.9735843,0.9634005,0.9583827
461110,Spreepark PlÌ_nterwald,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11378454_100348953641413_1555343758_n.jpg?ig_cache_key=NjcyNjAwOTY0ODI1Njc5NTE0.2,4494,"radio telescope, radio reflector",crane,"lawn mower, mower",park bench,pier,0.038337685,0.026156235,0.025024915,0.02068338,0.017149493,no person,outdoors,park,wood,nature,0.98762465,0.9673581,0.960834,0.95013154,0.9500395
309076,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11280210_1606396552978535_253538669_n.jpg?ig_cache_key=NjcyMzgzNzU3Njc1OTg4Nzk4.2,2109,"web site, website, internet site, site",desk,bookcase,crane,"hook, claw",0.155445367,0.096037097,0.050853454,0.049600072,0.048400838,no person,indoors,empty,contemporary,architecture,0.95858693,0.9562494,0.9353881,0.9104414,0.90576303
407139,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11428601_915458195177865_1191765249_n.jpg?ig_cache_key=NjcxODk5NzIwMzA1OTM1NTA5.2,3127,"paddle, boat paddle",canoe,"lakeside, lakeshore","breakwater, groin, groyne, mole, bulwark, seawall, jetty","sandbar, sand bar",0.606980145,0.279092789,0.061592776,0.005775325,0.004071383,lake,people,water,monochrome,river,0.99331766,0.99203724,0.99158454,0.9865045,0.97893155
351171,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11282591_1856583564566140_1528327337_n.jpg?ig_cache_key=NjcxNjMyODEzNTU2MzAzMDg2.2,2453,comic book,"web site, website, internet site, site",wig,"book jacket, dust cover, dust jacket, dust wrapper",toyshop,0.502999365,0.072157875,0.043984741,0.023673898,0.017737798,group,people,child,education,friendship,0.9915153,0.9908419,0.9897692,0.98173785,0.97896814
312314,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11325104_995289487156727_1464882943_n.jpg?ig_cache_key=NjcxMTY5Nzk2ODgwMjcwNjYw.2,2883,cardigan,"pajama, pyjama, pj's, jammies",poncho,stole,gown,0.586278677,0.119885527,0.091537535,0.022074403,0.020372426,fall,nature,outdoors,fashion,winter,0.99814624,0.9954134,0.9893006,0.98320377,0.98225355
365154,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11312526_101321620209448_1807424951_n.jpg?ig_cache_key=NjcxMDA3OTgwOTc1ODg0MjY3.2,2224,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus","hyena, hyaena","Arabian camel, dromedary, Camelus dromedarius",warthog,whippet,0.618413806,0.096586756,0.032513566,0.017591989,0.016476279,mammal,people,group,adult,desert,0.99437714,0.9815861,0.9734471,0.9723077,0.967922
462614,Harmandir Sahib,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11358941_412970938887226_952565172_n.jpg?ig_cache_key=NjcwNDQ2NTQxNTg0MjcwNDU5.2,5096,palace,"lakeside, lakeshore","bell cote, bell cot",mosque,monastery,0.759945691,0.043584004,0.013108251,0.007825166,0.007641422,water,travel,temple,architecture,reflection,0.9888844,0.98662,0.9785999,0.97822416,0.9760523
334807,COPAN,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11379071_1606439026291170_938269572_n.jpg?ig_cache_key=NjcwMzE4NzY3NDczMjMxMjQ0.2,2580,vault,planetarium,dome,tile roof,"stupa, tope",0.482208282,0.09663292,0.067667864,0.020430475,0.019163495,no person,architecture,industry,sky,outdoors,0.9954012,0.9771005,0.9716934,0.9670094,0.9371258
456856,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11376139_382891155243468_715668026_n.jpg?ig_cache_key=NjY5NjE5ODI5MzQyNTM3MTQ3.2,21848,obelisk,cannon,"amphibian, amphibious vehicle",military uniform,"golfcart, golf cart",0.097196423,0.053663246,0.053461168,0.052956421,0.047572911,people,group,many,man,adult,0.9936514,0.9794645,0.9771452,0.9725077,0.9514922
384343,Lafayette Square,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11357554_1073849985962881_826268486_n.jpg?ig_cache_key=NjY4OTEwMTM3NzM3ODA3MDcy.2,3919,bubble,mask,"feather boa, boa",fountain,"bonnet, poke bonnet",0.713881433,0.016289227,0.01209052,0.009087212,0.008788196,festival,music,celebration,dancing,parade,0.9992136,0.9941224,0.9929254,0.9923395,0.9916618
505947,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11325887_1614919122085595_902439639_n.jpg?ig_cache_key=NjY4Mzk3MTkwOTU5NjYyNDA2.2,16487,"wild boar, boar, Sus scrofa","hog, pig, grunter, squealer, Sus scrofa",badger,baboon,warthog,0.587815106,0.358524561,0.005353263,0.005123965,0.003199527,mammal,cute,animal,livestock,young,0.98728085,0.98187965,0.9665891,0.9652984,0.9625685
323300,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11358205_722488007873764_417984721_n.jpg?ig_cache_key=NjY4MTYyNTk3NzgyMzU3Mzkx.2,2428,sandal,"clog, geta, patten, sabot","shoe shop, shoe-shop, shoe store",Loafer,buckle,0.408069313,0.03669795,0.032299262,0.019090189,0.017089551,indoors,people,family,woman,room,0.97512716,0.9674156,0.9537618,0.9440274,0.93381083
597523,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11358088_386907988165024_1641668220_n.jpg?ig_cache_key=NjY3NTk4NDg0Mjk1NDUyMTU5.2,4313,car mirror,window screen,bubble,"spider web, spider's web",shower curtain,0.091879956,0.088934369,0.087708004,0.058447503,0.016240204,rain,wet,drop,dew,H2O,0.9999404,0.9984224,0.9982072,0.9967869,0.9926537
551272,"Iris-Cirque Du Soleil At Kodak Theater, Hollywood California",http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11327007_1574838166088252_1491381143_n.jpg?ig_cache_key=NjY3NTM5OTg1NDk4NzAyOTky.2,3206,fountain,"pedestal, plinth, footstall",altar,toyshop,"chime, bell, gong",0.459886938,0.041364629,0.038477961,0.035496458,0.017992934,man,people,travel,sculpture,figure,0.98463833,0.98363435,0.94408596,0.9339092,0.92348754
324534,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11377936_1599405446998177_2070742614_n.jpg?ig_cache_key=NjY3MzY3NTk0MjI3MjA1NzM2.2,2203,honeycomb,"recreational vehicle, RV, R.V.","maze, labyrinth","web site, website, internet site, site","jeep, landrover",0.034656342,0.03415725,0.032747474,0.032320995,0.029189829,people,outdoors,snow,winter,vertical,0.9735185,0.97074616,0.9463981,0.9384763,0.9302262
542379,Ruby Falls,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11372121_796387173802021_121900678_n.jpg?ig_cache_key=NjY2ODIzNzIxNDI3OTk0MTI5.2,5956,volcano,fountain,"breastplate, aegis, egis",cliff dwelling,cuirass,0.102870047,0.070809141,0.063561432,0.052981272,0.034444582,cave,no person,subway system,dark,mystery,0.9968194,0.98694927,0.9522444,0.9492248,0.9324022
707266,Snapper Rocks,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11357293_1450070725289323_1294059618_n.jpg?ig_cache_key=NjY2NjE2ODM0ODQ5ODM0NDg1.2,5260,snorkel,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias","paddle, boat paddle","grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",scuba diver,0.567528367,0.045886863,0.034898046,0.027892955,0.022693861,water,underwater,ocean,sea,diving,0.99801385,0.99304616,0.9906231,0.9831983,0.97222805
456446,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/11296651_1599379737014620_1442161050_n.jpg?ig_cache_key=NjY2MTc0MzkyMDE1MDYyMjU4.2,5022,torch,stage,"pajama, pyjama, pj's, jammies",maillot,drumstick,0.166944385,0.059064928,0.031757325,0.023371438,0.023239696,people,competition,stadium,sports fan,audience,0.9898208,0.98367226,0.9836619,0.9520842,0.95077276
256655,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/1799613_713819518658307_1270201380_n.jpg?ig_cache_key=NjY2MTAzNjU5NTU3NjE5NTE2.2,1684,"pay-phone, pay-station","dial telephone, dial phone","gas pump, gasoline pump, petrol pump, island dispenser","cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM","switch, electric switch, electrical switch",0.916563869,0.017539717,0.000779822,0.000721227,0.000601904,no person,telephone,mailbox,outdoors,retro,0.98879516,0.96805453,0.9542767,0.95389515,0.9481002
470803,Henderson Waves,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/1723440_502902953175637_1228819370_n.jpg?ig_cache_key=NjY1NDkxMjAwNzQ0NDI0NTE3.2,3771,viaduct,pier,crane,pole,steel arch bridge,0.164288774,0.142107964,0.128789872,0.025059551,0.020214647,sky,travel,architecture,no person,tree,0.9842753,0.9815686,0.9795377,0.97595316,0.966462
471093,Dunnottar Castle,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/1741123_585271984893666_497878265_n.jpg?ig_cache_key=NjY1Mzc5NzY3MzY0OTQ1ODc4.2,3517,castle,"promontory, headland, head, foreland","cliff, drop, drop-off",palace,monastery,0.797130942,0.016985467,0.007558814,0.004005807,0.003609812,seashore,landscape,water,no person,travel,0.9892724,0.9804177,0.97939456,0.9778526,0.97618026
328514,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/1663174_262383360604105_1628581808_n.jpg?ig_cache_key=NjY1MDk2MzQ2MTM4OTAzOTMz.2,2103,barn,"prison, prison house",water tower,"beacon, lighthouse, beacon light, pharos","cinema, movie theater, movie theatre, movie house, picture palace",0.447404265,0.369679064,0.025073158,0.015160453,0.00612034,building,no person,architecture,house,sky,0.97891396,0.9769198,0.96690786,0.95746994,0.9511297
328136,Joker Marchant Stadium,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/1689923_453722198092476_280060989_n.jpg?ig_cache_key=NjY0Njk0MzE3MjkzODMxMjQ2.2,2385,"cliff, drop, drop-off","unicycle, monocycle",soccer ball,"megalith, megalithic structure",shovel,0.098982885,0.045635913,0.045007452,0.027184468,0.024514975,people,silhouette,two,man,action,0.9968917,0.9856343,0.9810543,0.97820795,0.97588456
286452,Kino International,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/1922361_486123331492211_973936241_n.jpg?ig_cache_key=NjY0MzgxNjY5Mzg1NzY2MTYz.2,2029,"theater curtain, theatre curtain",broom,"cinema, movie theater, movie theatre, movie house, picture palace","lampshade, lamp shade","home theater, home theatre",0.843270421,0.040974483,0.040877897,0.004870743,0.002667424,desktop,design,texture,empty,paper,0.96619785,0.9627381,0.9502838,0.9447923,0.93411535
424087,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/1724797_1399050513690776_567524722_n.jpg?ig_cache_key=NjYzOTM0MDg0MDMyMzAwNDE0.2,2875,"worm fence, snake fence, snake-rail fence, Virginia fence","breakwater, groin, groyne, mole, bulwark, seawall, jetty",freight car,Rottweiler,"lumbermill, sawmill",0.213239715,0.067713983,0.060287029,0.03519509,0.033731379,people,adult,one,daylight,child,0.9920027,0.97291803,0.96331275,0.96057475,0.9585226
385659,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/1741231_227685394101149_595473165_n.jpg?ig_cache_key=NjYzODMyNzkxMDM3MDUyMjQz.2,2397,"maze, labyrinth","sandbar, sand bar","solar dish, solar collector, solar furnace","suit, suit of clothes","spider web, spider's web",0.706524253,0.065105386,0.033957191,0.010170451,0.005878234,snow,people,winter,man,portrait,0.99151176,0.9875839,0.9809375,0.9653815,0.9590024
565919,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/916401_1415211245396925_1882680134_n.jpg?ig_cache_key=NjYzMzI5Nzc4Mzg0MDQ1NjQ3.2,9753,miniature poodle,toy poodle,standard poodle,"Dandie Dinmont, Dandie Dinmont terrier","Tibetan terrier, chrysanthemum dog",0.557042122,0.317433894,0.032606333,0.00219889,0.001182938,dog,mammal,canine,portrait,pet,0.99828637,0.9969841,0.9969097,0.9908223,0.9890475
394061,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/1922176_1421615648086353_500548427_n.jpg?ig_cache_key=NjYzMjUyOTc1NDY4NDc5NzUw.2,2617,mortarboard,"academic gown, academic robe, judge's robe",military uniform,abaya,bow,0.904172122,0.093171112,0.000109494,5.82E-05,2.00E-05,graduation,education,accomplishment,people,ceremony,0.99166274,0.98269105,0.9812351,0.973579,0.9619627
310139,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/1971336_616234288449209_1452155597_n.jpg?ig_cache_key=NjYzMDc1ODU4NjI1NjYwNzE4.2,1976,sandal,running shoe,"shoe shop, shoe-shop, shoe store",altar,abaya,0.534502149,0.266388834,0.048470791,0.012926325,0.0042547,people,desktop,indoors,art,collection,0.91681683,0.894045,0.8897327,0.88934386,0.8890159
546560,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/1742527_656700704393244_806489621_n.jpg?ig_cache_key=NjYyNTIzOTkxMDgwMzcyMDQ1.2,3664,ski,"seashore, coast, seacoast, sea-coast",alp,"lakeside, lakeshore","sandbar, sand bar",0.432475418,0.199383602,0.020925324,0.020830598,0.015832838,snow,winter,tree,ice,landscape,0.99759054,0.9970764,0.98751664,0.98057854,0.97681147
