"","id","name","genres","group","n_edges","bio","top_track_id","top_track_name","top_track_preview_url","image"
"31","0bcsH2FSusCuTAZ8aAgbJV","They Dream By Day","","related",2," <a href=""https://www.last.fm/music/They+Dream+By+Day"">Read more on Last.fm</a>","1f5neDqYLk7K0ocvlbbbWF","A Silver Lining","https://p.scdn.co/mp3-preview/e35679af9c321b9c5fd0e019323923f4bfeab867","https://i.scdn.co/image/fd4524623ae66a2b5a6f72a85a4fbc1ba1f44a0e"
"32","51WLH938s8ZPIHSnoLjj2d","Musicboxes","","related",2," <a href=""https://www.last.fm/music/Musicboxes"">Read more on Last.fm</a>","4JU1uJZmDZCAJYEZ8MpIjp","Silence","https://p.scdn.co/mp3-preview/83bef192a03063b063da1879fcd41299384471c2","NULL"
"33","3LtlJprzuq0Ii8p8YFZXai","Peter Sandberg","","related",2," <a href=""https://www.last.fm/music/Peter+Sandberg"">Read more on Last.fm</a>","5eIifmrzK2XxqiABsZhYGK","Balm","https://p.scdn.co/mp3-preview/c66775477fdf750611c8b8129d64ab679d61c5fa","https://i.scdn.co/image/c67992fb4aa7bdf1231485eacb062a1d08008d60"
"34","3h6h9sKnuag3EateK306Ew","Martin Landh","","related",2," <a href=""https://www.last.fm/music/Martin+Landh"">Read more on Last.fm</a>","3l8ILux1wF7VJt8MJXmLyN","At Last","https://p.scdn.co/mp3-preview/9c987c3448c097d8878b602e21d0bb13befe4e52","https://i.scdn.co/image/4c64389382d0cba077080efc4e8df67b40f30a53"
"35","3vyBIFbCPSFdrzamx6G60r","Elba","","related",2,"We started 'elba', just for the fun a few years ago. To see if we could make the music we like partying on. It turned out to be just a bit more. It's still weird to hear our own music on the dance floors and in the gym while working out. We never thought it would come this far. We (eelco boonacker and bart engel) are 2 guys from Amsterdam with a long life passion for music. Making music for years now in totally different genres and styles as what you expect when you hear the music of elba. <a href=""https://www.last.fm/music/Elba"">Read more on Last.fm</a>","69rVbu87RMuD3xiDAtTEfM","The Last Hour of Loneliness","https://p.scdn.co/mp3-preview/6eef320dd97772a4c25787bbe2d39f7f29d427e7","https://i.scdn.co/image/51d049a1e12df539eb73747ce5999f38c95a9ff7"
"36","34hmgPKKRJX6fvkosRxDO7","August Wilhelmsson","","related",2," <a href=""https://www.last.fm/music/August+Wilhelmsson"">Read more on Last.fm</a>","5jn7oalQtxEoEKngVtUjKn","Leaping Ideas","https://p.scdn.co/mp3-preview/20c066e59f9d1316d38007023720fe612b07812b","https://i.scdn.co/image/f3f2e91556f934a32c6d8fcddfcad9eedb73c25e"
"37","02SAEsjN1Earr0FuRedpw1","Niklas Aman","compositional ambient","related",2,"Niklas Aman is a Stockholm based guitarist and composer, passionate about doing acoustic instrumentals and drifting ambient music. His song Wings got a great placement in the intro to movie Meet Bill (starring Aaron Eckhart and Jessica Alba) which was the main reason to release a first album back in 2008 named ”Wings”. Since then there has been several album releases as well as many great placements in films and documentaries.

Born 1968 in Sodertalje <a href=""https://www.last.fm/music/Niklas+Aman"">Read more on Last.fm</a>","0zr06uBGWB6tP7m3N2lqxS","Send Receive","https://p.scdn.co/mp3-preview/61d9163fe4880a65956db3fc93c138c20da3099f","https://i.scdn.co/image/56c19a1e9d894336552c7a2df82b33f0bb8303cd"
"38","4FX5p8T76gw69sWyPbggCj","Charles Bolt","","related",2," <a href=""https://www.last.fm/music/Charles+Bolt"">Read more on Last.fm</a>","3tbVwFLSct63LhbI2mU50s","Far and Beyond","https://p.scdn.co/mp3-preview/b620b120bcd884845d38f4d22c2a019b043b0036","https://i.scdn.co/image/dbe3cc7d9bb00291045fee025ea2344ff562c7b8"
"39","7pTS4RiG0sM9TijxQJz8f6","Tracey Chattaway","compositional ambient","related",3,"Tracey Chattaway's music is themed around instrumental piano, interwoven with ambient nature and orchestral soundscapes. Subtle and uplifting dynamics are also noticable through the use of ukelele, percussive rhythms and layerted textures. Her tracks feature beautiful melodies and journeying anthems that are all memorable, reflective and inspiring.

 <a href=""https://www.last.fm/music/Tracey+Chattaway"">Read more on Last.fm</a>","2q9NIEbISG7bz75Ofb3FWE","Shimmer","https://p.scdn.co/mp3-preview/02bde21396155e1ce8253636ca7918c722badac2","https://i.scdn.co/image/843d406d1094861bac9bee638b9cf42456188c0e"
"40","6kPNTQ474Zvg8bq86OMutw","Glowworm","compositional ambient, post rock, relaxative","related",2,"Glowworm is a Portland, OR based band, started in 2006 by Kevin Davis and Jesse Robert W. 
The Coachlight Woods  is Glowworm's first full length LP, and was self released in the U.S. on March 4th of '08. Previously, the band released a split ""7 with Sylven on Other Electricities records.
Both members of Glowworm have shared membership in Pacific UV  (WARM records), contributing to the recording and writing of Longplay 2 (2008). Davis and Robert W. <a href=""https://www.last.fm/music/Glowworm"">Read more on Last.fm</a>","2DhT22DtGdRKULjuScdht0","Periphescence","https://p.scdn.co/mp3-preview/b11323ca1ed0307fa5b3d4e965dad5a8296360b1","https://i.scdn.co/image/c3c7765fac44746419f2eb50d1df1ead5104c626"
"41","5DUtQIcj0XcvPWK2Syhczk","Eric Rigo","compositional ambient, relaxative","related",2,"American producer Eric Rigo has just began in the world of electronic music. With tracks released on labels such as Melodic Records, Beat Rude Records, and Pulsation Records, Eric Rigo shows no sign of slowing down. Despite his rise in the electronic music scene, he still attends college in pursuit of his masters degree in architecture. <a href=""https://www.last.fm/music/Eric+Rigo"">Read more on Last.fm</a>","5wXOZG0l9MUoOfO7155hq3","Falling Through - Eric Rigo Remix","https://p.scdn.co/mp3-preview/03a401baeb808181b3be997b0ce2013205ca1f0c","https://i.scdn.co/image/ece0e0fbce633c29c15eb49082c0ee14dbfda358"
"42","7trvyUUXmPhi1StCNYHj4e","Lowercase Noises","compositional ambient, instrumental post rock","related",2,"Lowercase Noises is the musical brainchild of Andy Othling, a multi-instrumentalist, producer and artist from Albuquerque, NM. All programming and composition on Lowercase Noises' albums are performed by Andy, with exception of the occasional guest musician or vocalist.

Lowercase Noises was birthed out of a small college dorm with very basic recording gear, a slew of effects pedals and an electric guitar. As Andy’s passion for and interest in the recording/mixing process bloomed <a href=""https://www.last.fm/music/Lowercase+Noises"">Read more on Last.fm</a>","1qjepM8Kvr049e9gE1fkdm","Passage","https://p.scdn.co/mp3-preview/32ba545e622cfe1df52fbef64cc70c9d3f27dc8e","https://i.scdn.co/image/b85e400b54d3d2adee617c4e0adec90ceaf08128"
"43","5Js8zUcr9OCEyoWjw3joxY","U137","compositional ambient","related",2,"Cinematic post-rock duo from Sweden. Debut album out now on Deep Elm Records! Buy the album here: http://deepelmdigital.com/album/dreamer-on-the-run <a href=""https://www.last.fm/music/U137"">Read more on Last.fm</a>","5Ormcdpk9HXgPyTmEH8LQ1","Watching the Storm","https://p.scdn.co/mp3-preview/5a319d5771a2190b169c77490911bbe715150504","https://i.scdn.co/image/fca1a8b3c6c8b41350caa2dbbe72c3bb1ce51e77"
"44","2FIKDET7MkO9hQgSyIW9ia","Random Forest","compositional ambient, instrumental post rock","related",2,"Random Forest is the side project of Dave Walters (The Echelon Effect) alongside Aaron Gilbert. The first album was recorded in London UK in 2014, and released on the 10th of that same month. <a href=""https://www.last.fm/music/Random+Forest"">Read more on Last.fm</a>","6lhhVRjJJk2He59jAtOSsm","Shadows Fall","https://p.scdn.co/mp3-preview/2dd966dc56e250fb929fae257b9d8425fc076371","https://i.scdn.co/image/89e068ddff7a0a961cc9da99b1f361c9adebe054"
