"","id","name","genres","group","n_edges","bio","top_track_id","top_track_name","top_track_preview_url","image"
"16","4xFUf1FHVy696Q1JQZMTRj","Carrie Underwood","contemporary country, country, country christmas, country dawn, country road, idol, pop, pop christmas, post-teen pop","initial",25,"Carrie Marie Underwood, born March 10, 1983, is an American  country pop  singer-songwriter from Checotah, Oklahoma. She rose to fame after winning the 4th season of American Idol in 2005. 

Underwood has since sold over 14 million albums and over 20 million singles worldwide, won several Grammy Awards, including the coveted Grammy for Best New Artist in 2007, multiple American Music Awards, including Artist of the Year in 2007, and several Billboard Music Awards, including the 2006 Album of the Year for Some Hearts. <a href=""https://www.last.fm/music/Carrie+Underwood"">Read more on Last.fm</a>","5qRRiqndqXaq2QBudIrkYU","Dirty Laundry","https://p.scdn.co/mp3-preview/3e887c8e40e6e8bfb7818fc0dec8286aec4c66d1","https://i.scdn.co/image/fccfc5f13a1a1a894843d9cb37d8b4cc9f3f421c"
"17","39NR3AUhpbbqKM33vWn2fp","Brothers Osborne","contemporary country, country, country road","initial",29," <a href=""https://www.last.fm/music/Brothers+Osborne"">Read more on Last.fm</a>","23EkfwUdsRIz7jAZIcC8gb","Stay A Little Longer","https://p.scdn.co/mp3-preview/48cac13225e7089e09a16b6414c86f2ce30aa0e9","https://i.scdn.co/image/2f0240787fe6d3bf97d606874e125de750ca0875"
"18","5IcGbIAgdns0R5EJKHMjCQ","LOCASH","contemporary country, country christmas, country road, modern country rock","initial",21,"Locash was a short-lived band of 3 friends (Tom: guitar and vocals, Davy: bass, Evert: drums) who desperately wanted to make some music - and failed hilariously. The only four(-ish) songs they ever made, were recorded somewhere over the summer of 2005 (one, their ""hit"" Beauty, was done with the help of Jack, from Woodrow). They were active from March till November of 2005, but split up when they realized they were getting on each others nerves instead of making actual progress. Their songs remain available for download from the band's MySpace. <a href=""https://www.last.fm/music/LoCash"">Read more on Last.fm</a>","5Toaot8f2kE2kmCSEPuiSn","I Know Somebody","https://p.scdn.co/mp3-preview/c8566a5feadf747d28d443a0e6868b9ab8c1cb09","https://i.scdn.co/image/6bfc978b1d2ad61f50a4a45d558d70518feb04e9"
"19","2lRH2dgU5Kk4Bc5phmII4T","LANco","contemporary country","initial",23," <a href=""https://www.last.fm/music/Lanco"">Read more on Last.fm</a>","20RSgpo3WNIz3IYQ8bmEiu","Long Live Tonight","https://p.scdn.co/mp3-preview/cfaa20dba5b6b98b28a2f743a82588be7e777f14","https://i.scdn.co/image/4e886df86459edfe47badbe63f3b90173d4cab65"
"20","3uikSah4dwqwuk0EidFI4R","Caitlyn Smith","","initial",20,"The high energy vocal performance of 21 year old singer/songwriter Caitlyn Smith proves to be an experience one will not soon forget. With an irresistible smile, bright eyes, and lyrics that speak far beyond her years, Smith reaches a wide spectrum of listeners and invites them to experience her music in a real and personal way. The lyrical and musical maturity of this young artist is only a foreshadowing to the future and success of her music career. <a href=""https://www.last.fm/music/Caitlyn+Smith"">Read more on Last.fm</a>","7qCI0fSHPccsA797JQbmVN","Starfire","https://p.scdn.co/mp3-preview/37cd400b61035a22c9046be8c94fa1c928e0daa4","https://i.scdn.co/image/1a6eeb8b857584c955d293d936d7444e6a5c79d3"
"21","0u2FHSq3ln94y5Q57xazwf","Keith Urban","australian country, contemporary country, country, country christmas, country road","initial",34,"Keith Lionel Urban (born 26 October 1967) is a New Zealand-born country music singer, songwriter and guitarist whose commercial success has been mainly in the United States and Australia. Originally the front man for The Ranch, a three-piece group that released one album in 1997 to critical acclaim, Urban disbanded the group to pursue a solo career.  In 2004 his album ""Be Here"" was nominated for best country album at the Grammy Awards and at the Academy of Country Music Awards. <a href=""https://www.last.fm/music/Keith+Urban"">Read more on Last.fm</a>","6wycnu8FWXsj68ig7BEot9","Blue Ain't Your Color","https://p.scdn.co/mp3-preview/63ac0f355f14d28e96c99b0b841fa59165f68669","https://i.scdn.co/image/07ce123d498e9b48f8cb937df1320c6cca0b4a0b"
"22","5vMAKlvvMNSRQRYCAvpG6S","Brandy Clark","contemporary country, country road, modern country rock","initial",22,"Wildfire fighter, blueberry picker, Christmas tree topper and chainsaw maker were just a few of the job hats that Brandy Clark wore growing up in Morton, Washington (Pop. 900). Brandy first picked up the guitar at nine years old and made her singing debut in school musicals. Her passion for music brought her to Nashville, Tennessee’s Belmont University where she studied commercial music and was chosen to perform in the school’s prestigious “Best of the Best Showcase. <a href=""https://www.last.fm/music/Brandy+Clark"">Read more on Last.fm</a>","68bh9PGm0UQRRxUNRRnZPl","Love Can Go to Hell","https://p.scdn.co/mp3-preview/7f644f341183b5697449f74d4e6f7ae896be3928","https://i.scdn.co/image/3946d3347668658bacdba426316fca9c71466e76"
"23","7lDVEkjIURPMyUYwoQRrpw","Ryan Hurd","","initial",23," <a href=""https://www.last.fm/music/Ryan+Hurd"">Read more on Last.fm</a>","2N48teJywrTpd3q02J0GpZ","City Girl","https://p.scdn.co/mp3-preview/5eb97bc770cd13bef22a0e635beb45d9ac2eb871","https://i.scdn.co/image/e722ed5665c65c99735e1225c957397769e5ab28"
"24","0qSX3s5pJnAlSsgsCne8Cz","Brett Eldredge","contemporary country, country, country road, modern country rock","initial",34,"Some life-changing moments are only apparent in retrospect. Brett Eldredge recognized his as it was happening.

The Paris, IL, native was visiting Nashville for the first time early in his sophomore year at Chicago's Elmhurst College. He was at the Station Inn, an historic bluegrass/country venue where many of the greats of both worlds have played. His cousin Terry, a veteran of Dolly Parton's band and now a member of the Grascals, was playing with a band called the Sidemen, and a mesmerized Brett was in the crowd. <a href=""https://www.last.fm/music/Brett+Eldredge"">Read more on Last.fm</a>","1XazlqB4YAtvouCmJPWXlM","Wanna Be That Song","https://p.scdn.co/mp3-preview/d48c1ac6b1684169e5204e5bc3545c0791191be1","https://i.scdn.co/image/c01e2e5c514ffdfcc546d48e3c17f6382929eb7e"
"25","3FfvYsEGaIb52QPXhg4DcH","Jason Aldean","contemporary country, country, country road","initial",34,"For anyone looking to brand Jason Aldean as part of a significant musical movement, good luck. 
There’s a lot about the singer that’s become familiar during his five years as a country hitmaker, after all, he has spent more weeks at #1 on the radio charts than any other country artist in the last 12 months. But none of what he does comes out quite like anyone else. The blues-tinged licks at the end of his phrases—there’s a ring of familiarity about them, but you can’t really link them to another artist. <a href=""https://www.last.fm/music/Jason+Aldean"">Read more on Last.fm</a>","5yxpevLrtCyza67wiwSVsH","A Little More Summertime","https://p.scdn.co/mp3-preview/b46ac4a1ad5f416475a500043ddd3bb2270728f7","https://i.scdn.co/image/d25beb9613fbd3e2041939857847f27c35ceb7a7"
"26","5dMnvpYEfXvSexjwnSRH5n","RaeLynn","contemporary country, country, country road, deep talent show, modern country rock","initial",23,"RaeLynn was a contestant on the second season of the NBC show The Voice, on Team Blake. She made it to the top 3 of Team Blake (top 14 overall) before being eliminated.

 <a href=""https://www.last.fm/music/RaeLynn"">Read more on Last.fm</a>","6EJMBO60yYTS5YOXTqPhka","Love Triangle","https://p.scdn.co/mp3-preview/59dee2c8e577a3869a66c0413d844137a9673acc","https://i.scdn.co/image/117d4299c773bfb0df8f8339373105f625d3521b"
"27","6jDzxywOhu6CcmS8MVzWlL","Walker McGuire","","initial",23," <a href=""https://www.last.fm/music/Walker+McGuire"">Read more on Last.fm</a>","3CrC2btR9JDQ4EUMGNa8Nm","Til Tomorrow","https://p.scdn.co/mp3-preview/8bafd09e03c87d4c5057083948e462c9bab26684","https://i.scdn.co/image/21c23dbb6b1b2b284dc67fc489bb2f3c16e2f3d6"
"28","3grHWM9bx2E9vwJCdlRv9O","Kenny Chesney","contemporary country, country, country christmas, country road, pop christmas","initial",32,"Kenneth Arnold (Kenny) Chesney (born March 26, 1968) is an American country music singer and songwriter. Chesney has recorded 15 albums, 14 of which have been certified gold or higher by the RIAA. He has also produced more than 30 Top Ten singles on the U.S. Billboard Hot Country Songs charts, 20 of which climbed to the top of the charts.

Over the life of his career, Chesney has been honored with numerous awards from the Academy of Country Music (ACM) <a href=""https://www.last.fm/music/Kenny+Chesney"">Read more on Last.fm</a>","4I5azUh7XiUcjFzAZUPfzX","Setting the World On Fire","https://p.scdn.co/mp3-preview/6a4a85aed5f69467e57266545cc08194b32a77d4","https://i.scdn.co/image/75f512883c2b44ec0f8a5c623b9fac38bc72e793"
"29","1KCSPY1glIKqW2TotWuXOR","P!nk","dance pop, hip pop, neo mellow, pop, pop rap, pop rock, post-teen pop, r&b, urban contemporary","initial",20,"P!nk is a stylisation of Pink, a pseudonym of singer songwriter Alecia Beth Moore (b. 8 Sep 1979, in Doylestown, PA, USA), who gained prominence in early 2000.  She has sold over 16 million albums in the United States, over 43 million worldwide, and has won three Grammy awards.

P!nk began her career as an RnB artist, signed to the predominately urban label, LaFace Records. She has since complained that because she chose to relinquish creative control to her record label <a href=""https://www.last.fm/music/P%21nk"">Read more on Last.fm</a>","7K5dzhGda2vRTaAWYI3hrb","Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")","https://p.scdn.co/mp3-preview/83d05419cf01beffffee8761e273044e161ffd1f","https://i.scdn.co/image/6527145f24eccd8d278beb80a12c58b08f90a7d2"
"30","0KlSW3j5fUEfej47FOrBMr","Artists Of Then, Now & Forever","","initial",20," <a href=""https://www.last.fm/music/Artists+Of+Then,+Now+&+Forever"">Read more on Last.fm</a>","3WWVDPjihd1VITBLF10nha","Forever Country","https://p.scdn.co/mp3-preview/27f6cd4f96495b14bf605f36c6400bf98bd605de","https://i.scdn.co/image/d658a856d6c0f0c2e3170a864583a5fbe1a05813"
"31","6pBNfggcZZDCmb0p92OnGn","Chase Rice","contemporary country, country, country road, modern country rock","initial",26," <a href=""https://www.last.fm/music/Chase+Rice"">Read more on Last.fm</a>","6LcPSBPSYRTMG7brqZQ7aq","Everybody We Know Does","https://p.scdn.co/mp3-preview/2f78a123152857b79b1c8fef28d7284dc1b14a5a","https://i.scdn.co/image/72accb610e67e996318910adf314d1b229568099"
"32","718COspgdWOnwOFpJHRZHS","Luke Combs","","initial",22,"Luke is a country musician hailing from western North Carolina.  After releasing The Way She Rides EP in February of 2014, his momentum is only growing.  With an in-your-face passion for music, Luke puts just as much fire in his love ballads as he does in his moonshine anthems. Known for his powerful vocal abilities and the unique flavor he brings to the country music scene, Luke looks to be a force to be reckoned with. <a href=""https://www.last.fm/music/Luke+Combs"">Read more on Last.fm</a>","3UZ9aPaYlBBlAvpdh3kK0U","Hurricane","https://p.scdn.co/mp3-preview/2c51045aba523971a6db3a602c278e076365662a","https://i.scdn.co/image/3a715cd23d0cce2726b625d5e6d1b1244c874626"
"33","7x8nK0m0cP2ksQf0mjWdPS","Dierks Bentley","contemporary country, country, country road","initial",36,"Bentley's musical style is considered to be more traditional than many of his contemporaries and often contains traditional themes of lost or forbidden love, drinking and cheating. ""Lot of leavin' left to do"", one of his biggest singles, is also reminiscent of Waylon Jennings' style of Outlaw country with Western Swing influences.

Early life
Dierks Bentley was born in Phoenix, Arizona. Then he moved to Lawrenceville, New Jersey, where he attended the Lawrenceville School, graduating in 1993.[1] <a href=""https://www.last.fm/music/Dierks+Bentley"">Read more on Last.fm</a>","5HJId22hZ2IvFnvNSy6ZbE","Different For Girls","https://p.scdn.co/mp3-preview/a6fab7cc29faba77e9c2caa37353ac221548a66a","https://i.scdn.co/image/802d3871872544cc44b5c61bc16abe4ef98e65b1"
"34","3bhu7P5PfngueRHiB9hjcx","Elle King","pop","initial",21,"Elle King is an anti-folk artist.

Born in Ohio and raised in Brooklyn by her mother (after separating from her father, comedian Rob Schneider), she retains her roots in a style that blends those two worlds of both grit and mid-western charm. She often draws comparisons to Billie Holiday, Duffy, Regina Spektor and Adele. Miss King cites old blues, rock n' roll, and greats like Johnny Cash as her biggest influences.

Featured in an issue of Love magazine and February's V Magazine as well as creating buzz amongst music bloggers everywhere. <a href=""https://www.last.fm/music/Elle+King"">Read more on Last.fm</a>","70eDxAyAraNTiD6lx2ZEnH","Ex's & Oh's","https://p.scdn.co/mp3-preview/3aa3f3fd31bbc1d252bb916c140bbaa5baed45f6","https://i.scdn.co/image/43182b5adf3dfe4145dd1bec6e4edac0e57f412d"
"35","6WY7D3jk8zTrHtmkqqo5GI","Maren Morris","contemporary country, country road","initial",28,"From www.MarenMorris.com :

At first glance it's easy to dismiss a singer-songwriter who seems to have just appeared on the music scene; especially a female in her teens. In the case of Maren Morris that would be a mistake on several counts. Mention ""teen singer"" and eyes roll and stereotypes spring to mind, but one phrase sung with this vocalist and all that evaporates.

Although having just turned 17, Maren has been performing live for many years and recorded her first CD at age 14. <a href=""https://www.last.fm/music/Maren+Morris"">Read more on Last.fm</a>","4sDSkmacergclAYN5zCnMj","80s Mercedes","https://p.scdn.co/mp3-preview/5a1c0886edc7a2b25a3abd41ff5bb4aba6ad6098","https://i.scdn.co/image/9c1bab728b707becd1aab6d1c7ab5d412e159d66"
"36","6y8XlgIV8BLlIg1tT1R10i","Old Dominion","christian dance, contemporary country, country, country road","initial",29,"Old Dominion may not yet be a household name, but its members are behind many of the songs you hear in country music today. During the past 10 years of writing and honing their sound as a band, a number of their songs have been recorded and released by an impressive list that includes The Band Perry, Keith Urban, Luke Bryan, Dierks Bentley, Chris Young, and Craig Morgan. And while it has been nice to experience radio success as song writers, the band has their scope unwaveringly aimed at delivering their music personally to the people. <a href=""https://www.last.fm/music/Old+Dominion"">Read more on Last.fm</a>","7px4t7HGiuMUvFkEOpZEwp","Song for Another Time","https://p.scdn.co/mp3-preview/f5ac63c76639b1d777d6a6d4e6aaec60abebe322","https://i.scdn.co/image/03b6f0bde988a5b4fb184d4fcf9e824640f1fe05"
"37","1dID9zgn0OV0Y8ud7Mh2tS","Dustin Lynch","contemporary country, country, country road, modern country rock","initial",29,"Here is some background information on Dustin Lynch from the Cowboys and Angels Songfacts. Dustin Lynch was raised in the rural countryside of Tullahoma, Tennessee, where he grew up listening to Country music. In 2003 Lynch made the 90 mile move to Nashville in order to attend David Lipscomb University. Lynch also dreamed of becoming a musician, and he rented an apartment near the Bluebird Cafe, which is a popular music venue for songwriters, instrumental in the development of such stars as Garth Brooks and Faith Hill. <a href=""https://www.last.fm/music/Dustin+Lynch"">Read more on Last.fm</a>","39iBnqMJUlA6aHbfLFEf7B","Seein' Red","https://p.scdn.co/mp3-preview/c55a8213b8b0c106f21999f71e4fd8af0d8d836d","https://i.scdn.co/image/53d3dd7349b055fffcbf61a9acf6a278eedd051d"
"38","6x2LnllRG5uGarZMsD4iO8","Thomas Rhett","contemporary country, country, country road","initial",35,"Thomas Rhett Akins, Jr. (born in Valdosta, Georgia) is an American country music singer known professionally as Thomas Rhett. He is the son of singer-songwriter Rhett Akins.[1]
Here is some background information on Thomas Rhett from the Something To Do With My Hands Songfacts. Thomas Rhett grew up in the music industry by means of his singer-songwriter father Rhett Akins. Whilst studying business and communications at Lipscomb University in Nashville, Rhett formed a cover band and began playing frat parties and other gigs they could get. <a href=""https://www.last.fm/music/Thomas+Rhett"">Read more on Last.fm</a>","5kNe7PE09d6Kvw5pAsx23n","Die A Happy Man","https://p.scdn.co/mp3-preview/57c84cecd5eb1d2b40c8251c969d2d952f3615ca","https://i.scdn.co/image/0d835e70e30f8a30667523ff1ddf2fd4efd9c46e"
"39","0oBEeN6BCxEgMogzThqrPf","Big & Rich","contemporary country, country, country christmas, country road, modern country rock","initial",27,"Big & Rich is a country duo that believes in ""Country Music Without Prejudice.""  They are 2 of the 5 leaders of the MuzikMafia, which includes artists like Gretchen Wilson, Jon Nicholson, Cowboy Troy, and others.  Big & Rich tend to mix different genres together with country, usually rock.  One of their most notable songs is ""Save a Horse, Ride a Cowboy.""  
Big Kenny Alphin and John Rich met in 1998 at a bar where Big Kenny was playing.  They met up afterwards and made appointments to write songs together. <a href=""https://www.last.fm/music/Big+&+Rich"">Read more on Last.fm</a>","6Drs4GNyWs9UzDz1sGNimN","Lovin' Lately","https://p.scdn.co/mp3-preview/ec98443ffaf301e8470f862acb10686432fd7391","https://i.scdn.co/image/25c4ebd3a3ee267f097265b46cfe409c44dd8364"
"40","4MoAOfV4ROWofLG3a3hhBN","Jon Pardi","contemporary country, country, country road, modern country rock","initial",26,"Jonathan Ryan ""Jon"" Pardi (born May 20, 1985) is an American country music singer, songwriter and record producer, signed to Capitol Nashville. He has released two studio albums, one extended play, and five singles which have charted on Hot Country Songs and/or Country Airplay charts. <a href=""https://www.last.fm/music/Jon+Pardi"">Read more on Last.fm</a>","4ly1QBXEwYoDmje9rmEgC4","Head Over Boots","https://p.scdn.co/mp3-preview/8f878652dacdb03c15e5d8160de91153c17f1416","https://i.scdn.co/image/31a6da263510db99b27881d0af84f3e8e13286da"
